event_id,instrument_or_asset,venue_or_chain,event_start,event_end,is_manipulation_positive,manipulation_type,negative_control_type,source_id,source_url_or_private_ref
EtherDelta:0x48332867933b2d06e1fe38923f8501dcf3b2d3c6e21d012b562a510a5417a5e9,0xac709fcb44a43c35f0da4e3163b117a17f3770f5/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-09T23:56:45Z,2017-02-09T23:56:46Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
IDEX:0x8017bf94dd566ca5e32a34eda3dc48099766bad9ca6a160230853b0d9ca98670,0x0000000000000000000000000000000000000000/0x88fcfbc22c6d3dbaa25af478c578978339bde77a,IDEX/Ethereum,2017-10-16T03:01:17Z,2017-10-16T03:01:18Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=IDEX; direct_signature=maker == taker
IDEX:0x05eb6e9a9535305b9650d3e3f11b4881a12ec6b54a66c3b92668424cf3aa7626,0x0000000000000000000000000000000000000000/0xa645264c5603e96c3b0b078cdab68733794b0a71,IDEX/Ethereum,2017-10-16T03:03:19Z,2017-10-16T03:03:20Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=IDEX; direct_signature=maker == taker
IDEX:0xe184f906eef44fd4c7a847f4a3157e1a6f7be5b67ac66d6a2b581c16b1f24704,0x0000000000000000000000000000000000000000/0x514910771af9ca656af840dff83e8264ecf986ca,IDEX/Ethereum,2017-10-16T03:03:38Z,2017-10-16T03:03:39Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=IDEX; direct_signature=maker == taker
IDEX:0x357904660cc80eacf24ec55a35af15faf3d5bd190f235ffca1426609e686179d,0xa645264c5603e96c3b0b078cdab68733794b0a71/0x0000000000000000000000000000000000000000,IDEX/Ethereum,2017-10-16T03:05:50Z,2017-10-16T03:05:51Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=IDEX; direct_signature=maker == taker
IDEX:0xa31752a9a89e41cbe61783afa298432270215a84c3a1594606aa853164f0b497,0x0000000000000000000000000000000000000000/0xa645264c5603e96c3b0b078cdab68733794b0a71,IDEX/Ethereum,2017-10-16T03:07:14Z,2017-10-16T03:07:15Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=IDEX; direct_signature=maker == taker
IDEX:0x2c2a1f27af41accddba0b7420fbe0ef43fb34788a6ddf27b4cceb55da8922548,0xa645264c5603e96c3b0b078cdab68733794b0a71/0x0000000000000000000000000000000000000000,IDEX/Ethereum,2017-10-16T03:15:53Z,2017-10-16T03:15:54Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=IDEX; direct_signature=maker == taker
IDEX:0x9f88f07ed68f22de2cfcdbc317aa7095a443b9970347b365a96326c6cd14d098,0x0000000000000000000000000000000000000000/0x86fa049857e0209aa7d9e616f7eb3b3b78ecfdb0,IDEX/Ethereum,2017-10-16T03:16:55Z,2017-10-16T03:16:56Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=IDEX; direct_signature=maker == taker
IDEX:0xe4bb906ace575edcb5b05cb6883b5ff56572f6a88312fe688201590c41ac4afc,0x0000000000000000000000000000000000000000/0x86fa049857e0209aa7d9e616f7eb3b3b78ecfdb0,IDEX/Ethereum,2017-10-16T03:18:57Z,2017-10-16T03:18:58Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=IDEX; direct_signature=maker == taker
IDEX:0x20810c60bcf5e4179efa6a5e8fb61281389891e11b91ac5b3a47e9c27232a2d1,0x86fa049857e0209aa7d9e616f7eb3b3b78ecfdb0/0x0000000000000000000000000000000000000000,IDEX/Ethereum,2017-10-16T03:20:52Z,2017-10-16T03:20:53Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=IDEX; direct_signature=maker == taker
IDEX:0x933ce26c9fb74da5b0e2f3b16d4bf1867e87cb4719bfb36539a1674d48ad2526,0x86fa049857e0209aa7d9e616f7eb3b3b78ecfdb0/0x0000000000000000000000000000000000000000,IDEX/Ethereum,2017-10-16T03:24:20Z,2017-10-16T03:24:21Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=IDEX; direct_signature=maker == taker
IDEX:0xdcddd3aee6ccc5df4a59d46cb3742509dd5ab2cc22ed0a7d00ba184163956698,0x0000000000000000000000000000000000000000/0x514910771af9ca656af840dff83e8264ecf986ca,IDEX/Ethereum,2017-10-16T13:10:16Z,2017-10-16T13:10:17Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=IDEX; direct_signature=maker == taker
IDEX:0xba3fc442e5df6b53d011983511644b2582f99b64dd1989df85adb0a6d6c2ebc0,0x0000000000000000000000000000000000000000/0x514910771af9ca656af840dff83e8264ecf986ca,IDEX/Ethereum,2017-10-16T13:53:41Z,2017-10-16T13:53:42Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=IDEX; direct_signature=maker == taker
IDEX:0x54a5606d69477b310e74347696b854bd64ae44124d4bd77592cc0dde69fbe8ff,0x0000000000000000000000000000000000000000/0x514910771af9ca656af840dff83e8264ecf986ca,IDEX/Ethereum,2017-10-16T13:57:50Z,2017-10-16T13:57:51Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=IDEX; direct_signature=maker == taker
IDEX:0xd18c4cc92549568e00f0f22a829c98bb16aad45f336d3d46fec888079e6497e7,0x514910771af9ca656af840dff83e8264ecf986ca/0x0000000000000000000000000000000000000000,IDEX/Ethereum,2017-10-16T14:31:51Z,2017-10-16T14:31:52Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=IDEX; direct_signature=maker == taker
IDEX:0xfe55e8da4fd807d2a25518a2ff9bab09fa34e763ea0dd1554bafbee803d17b43,0x0000000000000000000000000000000000000000/0xb97048628db6b661d4c2aa833e95dbe1a905b280,IDEX/Ethereum,2017-10-16T19:09:34Z,2017-10-16T19:09:35Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=IDEX; direct_signature=maker == taker
IDEX:0x632615862c8999b6f861ee980b8b14f534c2e8fd26a0a0c14db62910d23dddf4,0x0000000000000000000000000000000000000000/0xa645264c5603e96c3b0b078cdab68733794b0a71,IDEX/Ethereum,2017-10-16T19:43:47Z,2017-10-16T19:43:48Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=IDEX; direct_signature=maker == taker
IDEX:0x2ed3c4959a419f41a962ce427af63f2ee55f57420b88680d9194ea04933c785f,0x0000000000000000000000000000000000000000/0xb97048628db6b661d4c2aa833e95dbe1a905b280,IDEX/Ethereum,2017-10-16T20:37:57Z,2017-10-16T20:37:58Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=IDEX; direct_signature=maker == taker
IDEX:0x9058564435e5e3a74c65e7536de974441d9d128eeaf83c241395b81c8390bdee,0xadc46ff5434910bd17b24ffb429e585223287d7f/0x0000000000000000000000000000000000000000,IDEX/Ethereum,2017-10-16T22:43:00Z,2017-10-16T22:43:01Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=IDEX; direct_signature=maker == taker
IDEX:0xf2dc03701596cdad32167b1b7a554162e0439dac9d4d1e42c8354b1df96b59e4,0xadc46ff5434910bd17b24ffb429e585223287d7f/0x0000000000000000000000000000000000000000,IDEX/Ethereum,2017-10-16T22:43:00Z,2017-10-16T22:43:01Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=IDEX; direct_signature=maker == taker
IDEX:0x2ef40e702446474ecb83330e7a449537bca3fc906d05166c3c3d154660d744e7,0x0000000000000000000000000000000000000000/0xadc46ff5434910bd17b24ffb429e585223287d7f,IDEX/Ethereum,2017-10-16T22:56:59Z,2017-10-16T22:57:00Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=IDEX; direct_signature=maker == taker
IDEX:0x3d03c2ec455f95ff401d0af8a34db0a97da1db3a9ee42555748a65a2ffbe8ed2,0x0000000000000000000000000000000000000000/0xb97048628db6b661d4c2aa833e95dbe1a905b280,IDEX/Ethereum,2017-10-17T03:26:31Z,2017-10-17T03:26:32Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=IDEX; direct_signature=maker == taker
IDEX:0x17c64bd282bdd79e3e53456193debe6eb4c67b5101f94644a0498883fc95cf62,0x0000000000000000000000000000000000000000/0x88fcfbc22c6d3dbaa25af478c578978339bde77a,IDEX/Ethereum,2017-10-17T03:27:24Z,2017-10-17T03:27:25Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=IDEX; direct_signature=maker == taker
IDEX:0xda2e170fab63ba9ec0b024e62527cfdb3c063b71802a54a5d6af7c4c937751b7,0x0000000000000000000000000000000000000000/0x86fa049857e0209aa7d9e616f7eb3b3b78ecfdb0,IDEX/Ethereum,2017-10-17T03:29:05Z,2017-10-17T03:29:06Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=IDEX; direct_signature=maker == taker
IDEX:0x492e109ae7d36054a8ca49b62f42aeeea3be36b559b47937802875ba8591344f,0x0000000000000000000000000000000000000000/0x86fa049857e0209aa7d9e616f7eb3b3b78ecfdb0,IDEX/Ethereum,2017-10-17T03:30:10Z,2017-10-17T03:30:11Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=IDEX; direct_signature=maker == taker
IDEX:0x174b3d1f73ac535f994e4b567f59666b8a23524f82d17ecadc77a93fdeeafccd,0x0000000000000000000000000000000000000000/0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac,IDEX/Ethereum,2017-10-17T03:31:20Z,2017-10-17T03:31:21Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=IDEX; direct_signature=maker == taker
IDEX:0xaef49223dd2e3a71f452432be4812dc918ba6c789d8d372a8138bc8eca59afd8,0x0000000000000000000000000000000000000000/0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac,IDEX/Ethereum,2017-10-17T03:32:31Z,2017-10-17T03:32:32Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=IDEX; direct_signature=maker == taker
IDEX:0x77c39194d131c74a63fa6ba1dd3d62c535d24db07428a9f44398b6e5088b4670,0x0000000000000000000000000000000000000000/0x41e5560054824ea6b0732e656e3ad64e20e94e45,IDEX/Ethereum,2017-10-17T03:33:23Z,2017-10-17T03:33:24Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=IDEX; direct_signature=maker == taker
IDEX:0x2fa5e83f4642fbba3f00c0ab4ba24e017510993ab772296930f1d699ffe42717,0x0000000000000000000000000000000000000000/0x41e5560054824ea6b0732e656e3ad64e20e94e45,IDEX/Ethereum,2017-10-17T03:34:20Z,2017-10-17T03:34:21Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=IDEX; direct_signature=maker == taker
IDEX:0x59b6153b7c4d6b1d0a00a7f60ba2ce48ef8c1683dd27446ed96cf83b434728e8,0x0000000000000000000000000000000000000000/0x7c5a0ce9267ed19b22f8cae653f198e3e8daf098,IDEX/Ethereum,2017-10-17T03:35:06Z,2017-10-17T03:35:07Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=IDEX; direct_signature=maker == taker
IDEX:0x88afc8e6a84ae5c6be0a9ad504fb8c6b42163ed074370e2087524829db111094,0x0000000000000000000000000000000000000000/0x7c5a0ce9267ed19b22f8cae653f198e3e8daf098,IDEX/Ethereum,2017-10-17T03:35:52Z,2017-10-17T03:35:53Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=IDEX; direct_signature=maker == taker
IDEX:0x599edecaa4a8ca130d7e9b09d48d383f1e1d2aeb5955f2eaace90b04dd768a6c,0x0000000000000000000000000000000000000000/0xe41d2489571d322189246dafa5ebde1f4699f498,IDEX/Ethereum,2017-10-17T03:38:17Z,2017-10-17T03:38:18Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=IDEX; direct_signature=maker == taker
IDEX:0x454786315fd767249101c35bd20b361103987305f962ab3693acd4a7dd500191,0x0000000000000000000000000000000000000000/0xe41d2489571d322189246dafa5ebde1f4699f498,IDEX/Ethereum,2017-10-17T03:38:49Z,2017-10-17T03:38:50Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=IDEX; direct_signature=maker == taker
IDEX:0x28b093c670b1649c84d6a3d9073dbb076d6b49366504598554cd7c241e7884a4,0x27695e09149adc738a978e9a678f99e4c39e9eb9/0x0000000000000000000000000000000000000000,IDEX/Ethereum,2017-10-17T03:39:43Z,2017-10-17T03:39:44Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=IDEX; direct_signature=maker == taker
IDEX:0xa126a6ec90b02147ef3cecdf623ee0049889a8a36fc1e1774e6b01df866ac4de,0x0000000000000000000000000000000000000000/0x27695e09149adc738a978e9a678f99e4c39e9eb9,IDEX/Ethereum,2017-10-17T03:40:14Z,2017-10-17T03:40:15Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=IDEX; direct_signature=maker == taker
IDEX:0x3cbf7d3d23e46c2a2bb9d1483426382e6efbc21585ca0458b60b8ff28d0ea9ef,0x0000000000000000000000000000000000000000/0x0abdace70d3790235af448c88547603b945604ea,IDEX/Ethereum,2017-10-17T03:40:36Z,2017-10-17T03:40:37Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=IDEX; direct_signature=maker == taker
IDEX:0x2c57634506cec897c5d57278caf72ed6ee27214ecfc5a78a8a03c8d402d8f60c,0x0000000000000000000000000000000000000000/0x0abdace70d3790235af448c88547603b945604ea,IDEX/Ethereum,2017-10-17T03:41:06Z,2017-10-17T03:41:07Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=IDEX; direct_signature=maker == taker
IDEX:0x7296220ab74918d9761f006d9a1f4f8e29a0a2c90290618afcb524fd1defd94b,0x0000000000000000000000000000000000000000/0x744d70fdbe2ba4cf95131626614a1763df805b9e,IDEX/Ethereum,2017-10-17T03:41:40Z,2017-10-17T03:41:41Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=IDEX; direct_signature=maker == taker
IDEX:0x792ec5b52f4db7cbe135791ada2287f101786921c1fc3dd5413321453348d6be,0x0000000000000000000000000000000000000000/0x744d70fdbe2ba4cf95131626614a1763df805b9e,IDEX/Ethereum,2017-10-17T03:42:42Z,2017-10-17T03:42:43Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=IDEX; direct_signature=maker == taker
IDEX:0xe1cf8af096d67847f106eb152211951f0cb31b4e0289f0914df40f08036c7515,0x0000000000000000000000000000000000000000/0xfec0cf7fe078a500abf15f1284958f22049c2c7e,IDEX/Ethereum,2017-10-17T03:43:34Z,2017-10-17T03:43:35Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=IDEX; direct_signature=maker == taker
IDEX:0xcbb5af571ccdf3912571b14634d692a0c75fc60313db3abfdb5dc24a1d88ed13,0x0000000000000000000000000000000000000000/0xfec0cf7fe078a500abf15f1284958f22049c2c7e,IDEX/Ethereum,2017-10-17T03:44:31Z,2017-10-17T03:44:32Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=IDEX; direct_signature=maker == taker
IDEX:0x1dddafd4ed5a12709fe97f93b63b77af7142eb14ea07a132cf422cd280cb27f0,0xfec0cf7fe078a500abf15f1284958f22049c2c7e/0x0000000000000000000000000000000000000000,IDEX/Ethereum,2017-10-17T03:47:34Z,2017-10-17T03:47:35Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=IDEX; direct_signature=maker == taker
IDEX:0x6de6b639dfb1daa36aad4078f20581026d130e57f230c4c0495c887dac7c4bb2,0x0000000000000000000000000000000000000000/0xfec0cf7fe078a500abf15f1284958f22049c2c7e,IDEX/Ethereum,2017-10-17T03:48:06Z,2017-10-17T03:48:07Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=IDEX; direct_signature=maker == taker
