record,contract,trade_date_iso,time,order_id,order_at,side_type,buy_sell,price,qty,page,day,mon,yy
5998,ESM3,2013-06-11,10:23:29.475,642133912815,3LNNM,SPOOF,B,1634.00,769,104,11,Jun,13
5999,ESM3,2013-06-11,10:23:29.476,642133912823,3LNNN,SPOOF,B,1634.00,63,104,11,Jun,13
6000,ESM3,2013-06-11,10:23:30.402,642133912860,3LNNQ,FLIP,S,1634.00,737,104,11,Jun,13
6001,ESM3,2013-06-12,05:55:12.091,642135177806,3LTDT,SPOOF,S,1636.50,59,104,12,Jun,13
6002,ESM3,2013-06-12,05:55:12.195,642135177814,3LTDU,SPOOF,S,1636.50,65,104,12,Jun,13
6003,ESM3,2013-06-12,05:55:12.302,642135177824,3LTDV,SPOOF,S,1636.50,64,104,12,Jun,13
6004,ESM3,2013-06-12,05:55:12.699,642135177832,3LTE0,FLIP,B,1636.50,725,104,12,Jun,13
6005,ESM3,2013-06-12,05:55:39.820,642135178128,3LTEG,SPOOF,S,1636.50,720,104,12,Jun,13
6006,ESM3,2013-06-12,05:55:39.826,642135178140,3LTEH,SPOOF,S,1636.50,65,104,12,Jun,13
6007,ESM3,2013-06-12,05:55:40.204,642135178147,3LTEK,FLIP,B,1636.50,763,104,12,Jun,13
6008,ESM3,2013-06-12,05:56:23.261,642135178718,3LTFM,SPOOF,B,1636.50,60,104,12,Jun,13
6009,ESM3,2013-06-12,05:56:23.266,642135178723,3LTFN,SPOOF,B,1636.50,772,104,12,Jun,13
6010,ESM3,2013-06-12,05:56:23.703,642135178737,3LTFR,FLIP,S,1636.50,749,104,12,Jun,13
6011,ESM3,2013-06-12,07:28:30.429,642135237695,3LUSO,SPOOF,B,1635.25,65,104,12,Jun,13
6012,ESM3,2013-06-12,07:28:30.524,642135237703,3LUSP,SPOOF,B,1635.25,60,104,12,Jun,13
6013,ESM3,2013-06-12,07:28:30.634,642135237715,3LUSQ,SPOOF,B,1635.25,61,104,12,Jun,13
6014,ESM3,2013-06-12,07:28:31.004,642135237718,3LUSU,FLIP,S,1635.25,747,104,12,Jun,13
6015,ESM3,2013-06-12,07:44:39.805,642135252683,3LV3W,SPOOF,B,1634.50,63,104,12,Jun,13
6016,ESM3,2013-06-12,07:44:39.917,642135252696,3LV3X,SPOOF,B,1634.50,63,104,12,Jun,13
6017,ESM3,2013-06-12,07:44:40.028,642135252704,3LV3Y,SPOOF,B,1634.50,60,104,12,Jun,13
6018,ESM3,2013-06-12,07:44:40.367,642135252714,3LV42,FLIP,S,1634.50,783,104,12,Jun,13
6019,ESM3,2013-06-12,07:46:43.904,642135254310,3LV5R,SPOOF,B,1634.50,727,104,12,Jun,13
6020,ESM3,2013-06-12,07:46:43.906,642135254322,3LV5S,SPOOF,B,1634.50,60,104,12,Jun,13
6021,ESM3,2013-06-12,07:46:44.322,642135254357,3LV5V,FLIP,S,1634.50,726,104,12,Jun,13
6022,ESM3,2013-06-12,07:47:40.284,642135256236,3LV77,SPOOF,S,1634.50,62,104,12,Jun,13
6023,ESM3,2013-06-12,07:47:40.386,642135256247,3LV78,SPOOF,S,1634.50,60,104,12,Jun,13
6024,ESM3,2013-06-12,07:47:40.516,642135256259,3LV79,SPOOF,S,1634.50,61,104,12,Jun,13
6025,ESM3,2013-06-12,07:47:40.835,642135256268,3LV7D,FLIP,B,1634.50,753,104,12,Jun,13
6026,ESM3,2013-06-12,08:43:29.399,642135420079,3LWND,SPOOF,B,1634.75,59,104,12,Jun,13
6027,ESM3,2013-06-12,08:43:29.493,642135420090,3LWNE,SPOOF,B,1634.75,63,104,12,Jun,13
6028,ESM3,2013-06-12,08:43:29.599,642135420102,3LWNG,SPOOF,B,1634.75,63,104,12,Jun,13
6029,ESM3,2013-06-12,08:43:29.704,642135420115,3LWNH,SPOOF,B,1634.75,65,104,12,Jun,13
6030,ESM3,2013-06-12,08:43:29.815,642135420131,3LWNI,SPOOF,B,1634.75,64,104,12,Jun,13
6031,ESM3,2013-06-12,08:43:30.367,642135420162,3LWNP,FLIP,S,1634.75,740,104,12,Jun,13
6032,ESM3,2013-06-12,08:43:49.159,642135423335,3LWP1,SPOOF,S,1634.50,60,104,12,Jun,13
6033,ESM3,2013-06-12,08:43:49.278,642135423348,3LWP2,SPOOF,S,1634.50,61,104,12,Jun,13
6034,ESM3,2013-06-12,08:43:49.583,642135423367,3LWP3,SPOOF,S,1634.50,62,104,12,Jun,13
6035,ESM3,2013-06-12,08:43:49.702,642135423380,3LWP4,SPOOF,S,1634.50,64,104,12,Jun,13
6036,ESM3,2013-06-12,08:43:49.730,642135423403,3LWP5,SPOOF,S,1634.50,722,104,12,Jun,13
6037,ESM3,2013-06-12,08:43:50.147,642135423519,3LWPB,FLIP,B,1634.50,729,104,12,Jun,13
6038,ESM3,2013-06-12,08:44:07.808,642135426261,3LWQH,SPOOF,B,1634.75,59,104,12,Jun,13
6039,ESM3,2013-06-12,08:44:07.929,642135426272,3LWQI,SPOOF,B,1634.75,59,104,12,Jun,13
6040,ESM3,2013-06-12,08:44:08.141,642135426279,3LWQJ,SPOOF,B,1634.75,65,104,12,Jun,13
6041,ESM3,2013-06-12,08:44:08.479,642135426293,3LWQN,FLIP,S,1634.75,785,104,12,Jun,13
6042,ESM3,2013-06-12,08:46:35.848,642135448512,3LWXI,SPOOF,B,1632.00,61,104,12,Jun,13
6043,ESM3,2013-06-12,08:46:35.940,642135448519,3LWXJ,SPOOF,B,1632.00,63,104,12,Jun,13
6044,ESM3,2013-06-12,08:46:36.043,642135448540,3LWXL,SPOOF,B,1632.00,61,105,12,Jun,13
6045,ESM3,2013-06-12,08:46:36.050,642135448543,3LWXM,SPOOF,B,1632.00,726,105,12,Jun,13
6046,ESM3,2013-06-12,08:46:36.469,642135448625,3LWXR,FLIP,S,1632.00,781,105,12,Jun,13
6047,ESM3,2013-06-12,08:49:45.969,642135471826,3LX6W,SPOOF,B,1632.75,59,105,12,Jun,13
6048,ESM3,2013-06-12,08:49:46.096,642135471839,3LX6X,SPOOF,B,1632.75,64,105,12,Jun,13
6049,ESM3,2013-06-12,08:49:46.217,642135471843,3LX6Y,SPOOF,B,1632.75,61,105,12,Jun,13
6050,ESM3,2013-06-12,08:49:46.344,642135471850,3LX6Z,SPOOF,B,1632.75,60,105,12,Jun,13
6051,ESM3,2013-06-12,08:49:46.472,642135471857,3LX70,SPOOF,B,1632.75,59,105,12,Jun,13
6052,ESM3,2013-06-12,08:49:46.880,642135471869,3LX79,FLIP,S,1632.75,727,105,12,Jun,13
6053,ESM3,2013-06-12,08:53:00.861,642135497571,3LXF1,SPOOF,B,1632.75,60,105,12,Jun,13
6054,ESM3,2013-06-12,08:53:00.974,642135497583,3LXF2,SPOOF,B,1632.75,59,105,12,Jun,13
6055,ESM3,2013-06-12,08:53:01.102,642135497590,3LXF3,SPOOF,B,1632.75,1164,105,12,Jun,13
6056,ESM3,2013-06-12,08:53:01.697,642135497646,3LXF7,FLIP,S,1632.75,765,105,12,Jun,13
6057,ESM3,2013-06-12,08:56:51.612,642135522804,3LXR8,SPOOF,B,1634.00,63,105,12,Jun,13
6058,ESM3,2013-06-12,08:56:51.741,642135522853,3LXR9,SPOOF,B,1634.00,60,105,12,Jun,13
6059,ESM3,2013-06-12,08:56:51.813,642135522872,3LXRA,SPOOF,B,1634.00,65,105,12,Jun,13
6060,ESM3,2013-06-12,08:56:52.026,642135522921,3LXRB,SPOOF,B,1634.00,65,105,12,Jun,13
6061,ESM3,2013-06-12,08:56:52.461,642135522966,3LXRG,FLIP,S,1634.00,761,105,12,Jun,13
6062,ESM3,2013-06-12,08:59:22.144,642135542833,3LXX4,SPOOF,S,1632.50,63,105,12,Jun,13
6063,ESM3,2013-06-12,08:59:22.240,642135542838,3LXX5,SPOOF,S,1632.50,62,105,12,Jun,13
6064,ESM3,2013-06-12,08:59:22.369,642135542850,3LXX6,SPOOF,S,1632.50,61,105,12,Jun,13
6065,ESM3,2013-06-12,08:59:22.472,642135542859,3LXX7,SPOOF,S,1632.50,63,105,12,Jun,13
6066,ESM3,2013-06-12,08:59:22.601,642135542869,3LXX8,SPOOF,S,1632.50,59,105,12,Jun,13
6067,ESM3,2013-06-12,08:59:23.089,642135543271,3LXXF,FLIP,B,1632.50,760,105,12,Jun,13
6068,ESM3,2013-06-12,09:06:07.611,642135610398,3LYBB,SPOOF,S,1628.00,61,105,12,Jun,13
6069,ESM3,2013-06-12,09:06:07.714,642135610420,3LYBC,SPOOF,S,1628.00,64,105,12,Jun,13
6070,ESM3,2013-06-12,09:06:08.188,642135610463,3LYBG,FLIP,B,1628.00,784,105,12,Jun,13
6071,ESM3,2013-06-12,09:06:49.341,642135618834,3LYEH,SPOOF,S,1627.75,61,105,12,Jun,13
6072,ESM3,2013-06-12,09:06:49.454,642135618844,3LYEI,SPOOF,S,1627.75,65,105,12,Jun,13
6073,ESM3,2013-06-12,09:06:49.565,642135618863,3LYEJ,SPOOF,S,1627.75,64,105,12,Jun,13
6074,ESM3,2013-06-12,09:06:49.685,642135618875,3LYEK,SPOOF,S,1627.75,59,105,12,Jun,13
6075,ESM3,2013-06-12,09:06:50.077,642135618916,3LYEP,FLIP,B,1627.75,754,105,12,Jun,13
6076,ESM3,2013-06-12,09:08:22.838,642135631727,3LYHL,SPOOF,S,1627.75,59,105,12,Jun,13
6077,ESM3,2013-06-12,09:08:22.950,642135631734,3LYHM,SPOOF,S,1627.75,62,105,12,Jun,13
6078,ESM3,2013-06-12,09:08:23.046,642135631740,3LYHN,SPOOF,S,1627.75,65,105,12,Jun,13
6079,ESM3,2013-06-12,09:08:23.186,642135631747,3LYHO,SPOOF,S,1627.75,65,105,12,Jun,13
6080,ESM3,2013-06-12,09:08:23.536,642135631792,3LYHT,FLIP,B,1627.75,784,105,12,Jun,13
6081,ESM3,2013-06-12,09:10:49.940,642135652573,3LYLQ,SPOOF,S,1627.00,59,105,12,Jun,13
6082,ESM3,2013-06-12,09:10:50.051,642135652578,3LYLR,SPOOF,S,1627.00,65,105,12,Jun,13
6083,ESM3,2013-06-12,09:10:50.146,642135652588,3LYLS,SPOOF,S,1627.00,64,105,12,Jun,13
6084,ESM3,2013-06-12,09:10:50.259,642135652591,3LYLT,SPOOF,S,1627.00,61,105,12,Jun,13
6085,ESM3,2013-06-12,09:10:50.386,642135652599,3LYLU,SPOOF,S,1627.00,62,105,12,Jun,13
6086,ESM3,2013-06-12,09:10:50.491,642135652605,3LYLV,SPOOF,S,1627.00,62,105,12,Jun,13
6087,ESM3,2013-06-12,09:10:50.933,642135652642,3LYM2,FLIP,B,1627.00,760,105,12,Jun,13
6088,ESM3,2013-06-12,09:13:13.638,642135672166,3LYS1,SPOOF,S,1627.75,59,105,12,Jun,13
6089,ESM3,2013-06-12,09:13:13.752,642135672180,3LYS2,SPOOF,S,1627.75,59,105,12,Jun,13
6090,ESM3,2013-06-12,09:13:13.864,642135672188,3LYS3,SPOOF,S,1627.75,62,105,12,Jun,13
6091,ESM3,2013-06-12,09:13:13.967,642135672194,3LYS4,SPOOF,S,1627.75,60,105,12,Jun,13
6092,ESM3,2013-06-12,09:13:14.088,642135672200,3LYS5,SPOOF,S,1627.75,59,105,12,Jun,13
6093,ESM3,2013-06-12,09:13:14.488,642135672221,3LYSC,FLIP,B,1627.75,751,105,12,Jun,13
6094,ESM3,2013-06-12,09:20:01.051,642135720800,3LZAQ,SPOOF,S,1627.50,65,105,12,Jun,13
6095,ESM3,2013-06-12,09:20:01.194,642135720812,3LZAR,SPOOF,S,1627.50,64,105,12,Jun,13
6096,ESM3,2013-06-12,09:20:01.273,642135720819,3LZAS,SPOOF,S,1627.50,63,105,12,Jun,13
6097,ESM3,2013-06-12,09:20:01.387,642135720827,3LZAT,SPOOF,S,1627.50,764,105,12,Jun,13
6098,ESM3,2013-06-12,09:20:01.388,642135720833,3LZAU,SPOOF,S,1627.50,61,105,12,Jun,13
6099,ESM3,2013-06-12,09:20:01.497,642135720872,3LZAV,SPOOF,S,1627.50,62,105,12,Jun,13
6100,ESM3,2013-06-12,09:20:01.988,642135720890,3LZB2,FLIP,B,1627.50,749,105,12,Jun,13
6101,ESM3,2013-06-12,09:24:23.058,642135752025,3LZQL,SPOOF,B,1629.25,732,105,12,Jun,13
6102,ESM3,2013-06-12,09:24:23.063,642135752038,3LZQM,SPOOF,B,1629.25,63,105,12,Jun,13
6103,ESM3,2013-06-12,09:24:23.562,642135752062,3LZQQ,FLIP,S,1629.25,763,105,12,Jun,13
6104,ESM3,2013-06-12,09:24:50.267,642135755267,3LZSX,SPOOF,B,1629.00,737,106,12,Jun,13
6105,ESM3,2013-06-12,09:24:50.273,642135755278,3LZSY,SPOOF,B,1629.00,59,106,12,Jun,13
6106,ESM3,2013-06-12,09:24:50.378,642135755289,3LZSZ,SPOOF,B,1629.00,744,106,12,Jun,13
6107,ESM3,2013-06-12,09:24:50.380,642135755294,3LZT0,SPOOF,B,1629.00,62,106,12,Jun,13
6108,ESM3,2013-06-12,09:24:50.763,642135755575,3LZT8,FLIP,S,1629.00,780,106,12,Jun,13
6109,ESM3,2013-06-12,09:25:20.076,642135759138,3LZU5,SPOOF,B,1629.00,63,106,12,Jun,13
6110,ESM3,2013-06-12,09:25:20.180,642135759142,3LZU6,SPOOF,B,1629.00,64,106,12,Jun,13
6111,ESM3,2013-06-12,09:25:20.276,642135759145,3LZU7,SPOOF,B,1629.00,734,106,12,Jun,13
6112,ESM3,2013-06-12,09:25:20.278,642135759167,3LZU8,SPOOF,B,1629.00,64,106,12,Jun,13
6113,ESM3,2013-06-12,09:25:20.718,642135759198,3LZUD,FLIP,S,1629.00,736,106,12,Jun,13
6114,ESM3,2013-06-12,09:26:18.982,642135765785,3LZXK,SPOOF,S,1630.00,64,106,12,Jun,13
6115,ESM3,2013-06-12,09:26:19.176,642135765794,3LZXM,SPOOF,S,1630.00,63,106,12,Jun,13
6116,ESM3,2013-06-12,09:26:19.259,642135765799,3LZXN,SPOOF,S,1630.00,1153,106,12,Jun,13
6117,ESM3,2013-06-12,09:26:19.727,642135765853,3LZXU,FLIP,B,1630.00,764,106,12,Jun,13
6118,ESM3,2013-06-12,09:26:47.081,642135768934,3LZZP,SPOOF,S,1629.50,61,106,12,Jun,13
6119,ESM3,2013-06-12,09:26:47.201,642135768964,3LZZQ,SPOOF,S,1629.50,63,106,12,Jun,13
6120,ESM3,2013-06-12,09:26:47.481,642135769023,3LZZT,FLIP,B,1629.50,754,106,12,Jun,13
6121,ESM3,2013-06-12,09:26:58.278,642135770013,3M006,SPOOF,B,1630.00,64,106,12,Jun,13
6122,ESM3,2013-06-12,09:26:58.390,642135770040,3M007,SPOOF,B,1630.00,59,106,12,Jun,13
6123,ESM3,2013-06-12,09:26:58.511,642135770120,3M008,SPOOF,B,1630.00,65,106,12,Jun,13
6124,ESM3,2013-06-12,09:26:58.943,642135770153,3M00C,FLIP,S,1630.00,738,106,12,Jun,13
6125,ESH4,2013-12-16,14:04:18.235,642344299260,4PD4W,SPOOF,S,1782.00,950,106,16,Dec,13
6126,ESH4,2013-12-16,14:04:18.685,642344299335,4PD4Z,FLIP,B,1782.00,173,106,16,Dec,13
6127,ESH4,2013-12-16,14:05:58.812,642344302274,4PD9F,SPOOF,B,1782.00,62,106,16,Dec,13
6128,ESH4,2013-12-16,14:05:58.998,642344302280,4PD9G,SPOOF,B,1782.00,62,106,16,Dec,13
6129,ESH4,2013-12-16,14:05:59.011,642344302287,4PD9H,SPOOF,B,1782.00,950,106,16,Dec,13
6130,ESH4,2013-12-16,14:05:59.520,642344302321,4PD9O,FLIP,S,1782.00,145,106,16,Dec,13
6131,ESH4,2013-12-16,14:22:18.017,642344334808,4PETT,SPOOF,S,1782.00,62,106,16,Dec,13
6132,ESH4,2013-12-16,14:22:18.027,642344334815,4PETU,SPOOF,S,1782.00,950,106,16,Dec,13
6133,ESH4,2013-12-16,14:22:18.522,642344334854,4PETX,FLIP,B,1782.00,268,106,16,Dec,13
6134,ESH4,2013-12-16,14:46:58.060,642344378245,4PGLB,SPOOF,S,1781.75,950,106,16,Dec,13
6135,ESH4,2013-12-16,14:46:58.062,642344378255,4PGLC,SPOOF,S,1781.75,62,106,16,Dec,13
6136,ESH4,2013-12-16,14:46:58.634,642344378288,4PGLF,FLIP,B,1781.75,299,106,16,Dec,13
6137,ESH4,2013-12-16,14:47:12.090,642344379543,4PGLM,SPOOF,B,1781.75,950,106,16,Dec,13
6138,ESH4,2013-12-16,14:47:12.547,642344379569,4PGLO,FLIP,S,1781.75,216,106,16,Dec,13
6139,ESH4,2013-12-17,10:02:44.914,642345236327,4PQG0,SPOOF,S,1771.75,811,106,17,Dec,13
6140,ESH4,2013-12-17,10:02:44.924,642345236353,4PQG1,SPOOF,S,1771.75,72,106,17,Dec,13
6141,ESH4,2013-12-17,10:02:45.339,642345236367,4PQG4,FLIP,B,1771.75,811,106,17,Dec,13
6142,ESH4,2013-12-17,10:03:47.749,642345239690,4PQHH,SPOOF,B,1771.75,72,106,17,Dec,13
6143,ESH4,2013-12-17,10:03:47.971,642345239699,4PQHI,SPOOF,B,1771.75,72,106,17,Dec,13
6144,ESH4,2013-12-17,10:03:48.123,642345239716,4PQHJ,SPOOF,B,1771.75,72,106,17,Dec,13
6145,ESH4,2013-12-17,10:03:48.746,642345239732,4PQHN,FLIP,S,1771.75,300,106,17,Dec,13
6146,ESH4,2013-12-17,13:33:24.705,642345712412,4PSCP,SPOOF,S,1776.75,955,106,17,Dec,13
6147,ESH4,2013-12-17,13:33:24.715,642345712425,4PSCQ,SPOOF,S,1776.75,62,106,17,Dec,13
6148,ESH4,2013-12-17,13:33:25.188,642345712488,4PSCT,FLIP,B,1776.75,955,106,17,Dec,13
6149,ESH4,2013-12-17,13:37:22.719,642345722738,4PSHD,SPOOF,S,1776.25,955,106,17,Dec,13
6150,ESH4,2013-12-17,13:37:23.655,642345722786,4PSHF,FLIP,B,1776.25,955,106,17,Dec,13
6151,ESH4,2013-12-17,13:58:30.927,642345753266,4PT0D,SPOOF,S,1775.75,955,106,17,Dec,13
6152,ESH4,2013-12-17,13:58:31.426,642345753297,4PT0F,FLIP,B,1775.75,955,106,17,Dec,13
6153,ESH4,2013-12-17,14:03:49.075,642345758666,4PT2I,SPOOF,B,1776.50,955,106,17,Dec,13
6154,ESH4,2013-12-17,14:03:49.506,642345758717,4PT2K,FLIP,S,1776.50,955,106,17,Dec,13
6155,ESH4,2013-12-17,14:21:48.015,642345783515,4PTFY,SPOOF,B,1777.50,955,106,17,Dec,13
6156,ESH4,2013-12-17,14:21:48.026,642345783549,4PTFZ,SPOOF,B,1777.50,62,106,17,Dec,13
6157,ESH4,2013-12-17,14:21:48.535,642345783563,4PTG2,FLIP,S,1777.50,955,106,17,Dec,13
6158,ESH4,2013-12-17,14:21:50.568,642345784315,4PTG3,SPOOF,B,1777.50,955,106,17,Dec,13
6159,ESH4,2013-12-17,14:21:50.977,642345784361,4PTG5,FLIP,S,1777.50,955,106,17,Dec,13
6160,ESH4,2013-12-17,14:25:18.979,642345789165,4PTHK,SPOOF,B,1777.00,955,106,17,Dec,13
6161,ESH4,2013-12-17,14:25:19.493,642345789261,4PTHM,FLIP,S,1777.00,955,106,17,Dec,13
6162,ESH4,2013-12-17,14:42:43.692,642345819654,4PTTR,SPOOF,B,1775.25,62,106,17,Dec,13
6163,ESH4,2013-12-17,14:42:43.820,642345819658,4PTTS,SPOOF,B,1775.25,62,106,17,Dec,13
6164,ESH4,2013-12-17,14:42:43.899,642345819665,4PTTU,SPOOF,B,1775.25,955,107,17,Dec,13
6165,ESH4,2013-12-17,14:42:44.449,642345819693,4PTTZ,FLIP,S,1775.25,955,107,17,Dec,13
6166,ESH4,2013-12-17,14:45:33.598,642345827585,4PTWQ,SPOOF,S,1775.00,2000,107,17,Dec,13
6167,ESH4,2013-12-17,14:45:34.046,642345827628,4PTWS,FLIP,B,1775.00,2000,107,17,Dec,13
6168,ESH4,2013-12-17,14:49:02.980,642345839712,4PU2N,SPOOF,S,1775.75,62,107,17,Dec,13
6169,ESH4,2013-12-17,14:49:02.993,642345839714,4PU2O,SPOOF,S,1775.75,2000,107,17,Dec,13
6170,ESH4,2013-12-17,14:49:03.461,642345839754,4PU2R,FLIP,B,1775.75,2000,107,17,Dec,13
6171,ESH4,2013-12-17,14:59:58.214,642345866360,4PUKE,SPOOF,B,1774.50,2000,107,17,Dec,13
6172,ESH4,2013-12-17,14:59:58.590,642345866523,4PUKG,FLIP,S,1774.50,2000,107,17,Dec,13
6173,ESH4,2013-12-18,11:59:30.277,642346785572,4Q6BB,SPOOF,B,1771.25,600,107,18,Dec,13
6174,ESH4,2013-12-18,11:59:30.974,642346785597,4Q6BD,FLIP,S,1771.25,600,107,18,Dec,13
6175,ESH4,2013-12-18,12:04:37.622,642346803229,4Q6HU,SPOOF,B,1770.00,1350,107,18,Dec,13
6176,ESH4,2013-12-18,12:04:38.517,642346803270,4Q6HW,FLIP,S,1770.00,850,107,18,Dec,13
6177,ESH4,2013-12-18,12:04:45.629,642346804060,4Q6I4,SPOOF,B,1770.25,850,107,18,Dec,13
6178,ESH4,2013-12-18,12:04:46.358,642346804109,4Q6I7,FLIP,S,1770.25,62,107,18,Dec,13
6179,ESH4,2013-12-18,12:07:12.681,642346809877,4Q6KP,SPOOF,S,1770.50,850,107,18,Dec,13
6180,ESH4,2013-12-18,12:07:13.441,642346809895,4Q6KR,FLIP,B,1770.50,850,107,18,Dec,13
6181,ESH4,2013-12-18,12:12:27.466,642346817597,4Q6QF,SPOOF,B,1770.00,850,107,18,Dec,13
6182,ESH4,2013-12-18,12:12:28.082,642346817666,4Q6QH,FLIP,S,1770.00,850,107,18,Dec,13
6183,ESH4,2013-12-18,12:13:58.741,642346829402,4Q6T8,SPOOF,B,1767.75,850,107,18,Dec,13
6184,ESH4,2013-12-18,12:13:58.806,642346829420,4Q6T9,SPOOF,B,1767.75,62,107,18,Dec,13
6185,ESH4,2013-12-18,12:13:59.350,642346829466,4Q6TC,FLIP,S,1767.75,850,107,18,Dec,13
6186,ESH4,2013-12-18,12:17:51.770,642346851123,4Q6ZN,SPOOF,S,1767.75,850,107,18,Dec,13
6187,ESH4,2013-12-18,12:17:52.764,642346851178,4Q6ZP,FLIP,B,1767.75,850,107,18,Dec,13
6188,ESH4,2013-12-18,12:20:02.629,642346857527,4Q716,SPOOF,B,1767.75,850,107,18,Dec,13
6189,ESH4,2013-12-18,12:20:03.222,642346857540,4Q719,FLIP,S,1767.75,850,107,18,Dec,13
6190,ESH4,2013-12-18,12:25:37.943,642346867580,4Q7AA,SPOOF,S,1768.50,62,107,18,Dec,13
6191,ESH4,2013-12-18,12:25:38.199,642346867586,4Q7AB,SPOOF,S,1768.50,62,107,18,Dec,13
6192,ESH4,2013-12-18,12:25:38.237,642346867588,4Q7AC,SPOOF,S,1768.50,850,107,18,Dec,13
6193,ESH4,2013-12-18,12:25:38.777,642346867609,4Q7AI,FLIP,B,1768.50,185,107,18,Dec,13
6194,ESH4,2013-12-18,12:30:01.526,642346877508,4Q7G6,SPOOF,S,1769.25,850,107,18,Dec,13
6195,ESH4,2013-12-18,12:30:02.094,642346877530,4Q7G8,FLIP,B,1769.25,850,107,18,Dec,13
6196,ESH4,2013-12-18,14:40:04.569,642348273699,4QOSY,SPOOF,S,1802.75,600,107,18,Dec,13
6197,ESH4,2013-12-18,14:40:05.427,642348273746,4QOT2,FLIP,B,1802.75,600,107,18,Dec,13
6198,ESH4,2013-12-18,14:52:44.830,642348363600,4QPW3,SPOOF,B,1801.75,759,107,18,Dec,13
6199,ESH4,2013-12-18,14:52:44.839,642348363612,4QPW4,SPOOF,B,1801.75,62,107,18,Dec,13
6200,ESH4,2013-12-18,14:52:45.254,642348363628,4QPW7,FLIP,S,1801.75,759,107,18,Dec,13
6201,ESH4,2013-12-18,14:59:15.616,642348410691,4QQJB,SPOOF,S,1804.75,1859,107,18,Dec,13
6202,ESH4,2013-12-18,14:59:16.064,642348410738,4QQJE,FLIP,B,1804.75,1859,107,18,Dec,13
6203,ESH4,2013-12-18,15:04:50.379,642348444134,4QR3R,SPOOF,S,1805.75,950,107,18,Dec,13
6204,ESH4,2013-12-18,15:04:50.961,642348444192,4QR3T,FLIP,B,1805.75,950,107,18,Dec,13
6205,ESH4,2013-12-18,15:05:29.626,642348447482,4QR4W,SPOOF,B,1805.75,950,107,18,Dec,13
6206,ESH4,2013-12-18,15:05:29.986,642348447496,4QR51,FLIP,S,1805.75,950,107,18,Dec,13
6207,ESH4,2013-12-18,15:05:48.042,642348448015,4QR5B,SPOOF,S,1805.75,950,107,18,Dec,13
6208,ESH4,2013-12-18,15:05:48.875,642348448042,4QR5D,FLIP,B,1805.75,950,107,18,Dec,13
6209,ESH4,2013-12-18,15:09:15.961,642348453392,4QRAT,SPOOF,B,1804.25,950,107,18,Dec,13
6210,ESH4,2013-12-18,15:09:15.970,642348453396,4QRAU,SPOOF,B,1804.25,62,107,18,Dec,13
6211,ESH4,2013-12-18,15:09:16.447,642348453412,4QRAX,FLIP,S,1804.25,950,107,18,Dec,13
6212,ESH4,2013-12-19,11:25:28.284,642349556945,4R5G9,SPOOF,B,1802.75,72,107,19,Dec,13
6213,ESH4,2013-12-19,11:25:28.407,642349556965,4R5GA,SPOOF,B,1802.75,72,107,19,Dec,13
6214,ESH4,2013-12-19,11:25:28.919,642349556980,4R5GD,FLIP,S,1802.75,811,107,19,Dec,13
6215,ESH4,2013-12-19,11:28:19.386,642349560768,4R5IN,SPOOF,B,1802.50,72,107,19,Dec,13
6216,ESH4,2013-12-19,11:28:19.819,642349560779,4R5IO,SPOOF,B,1802.50,811,107,19,Dec,13
6217,ESH4,2013-12-19,11:28:20.323,642349560819,4R5IZ,FLIP,S,1802.50,811,107,19,Dec,13
6218,ESH4,2013-12-19,14:51:18.331,642349904877,4R7OD,SPOOF,B,1802.25,62,107,19,Dec,13
6219,ESH4,2013-12-19,14:51:18.563,642349904898,4R7OE,SPOOF,B,1802.25,62,107,19,Dec,13
6220,ESH4,2013-12-19,14:51:18.580,642349904903,4R7OF,SPOOF,B,1802.25,2000,107,19,Dec,13
6221,ESH4,2013-12-19,14:51:19.204,642349904953,4R7OJ,FLIP,S,1802.25,2000,107,19,Dec,13
6222,ESH4,2013-12-19,14:52:03.785,642349907805,4R7Q9,SPOOF,S,1802.25,2000,107,19,Dec,13
6223,ESH4,2013-12-19,14:52:04.206,642349907868,4R7QB,FLIP,B,1802.25,2000,107,19,Dec,13
6224,ESH4,2013-12-19,14:59:21.769,642349930415,4R82V,SPOOF,S,1804.00,2000,108,19,Dec,13
6225,ESH4,2013-12-19,14:59:22.379,642349930464,4R82Z,FLIP,B,1804.00,2000,108,19,Dec,13
6226,ESH4,2013-12-19,15:36:09.788,642349960959,4R8PH,SPOOF,S,1801.50,600,108,19,Dec,13
6227,ESH4,2013-12-19,15:36:10.467,642349960960,4R8PK,FLIP,B,1801.50,600,108,19,Dec,13
6228,ESH4,2014-01-06,09:19:28.918,642357121948,4V8KW,SPOOF,B,1826.75,811,108,6,Jan,14
6229,ESH4,2014-01-06,09:19:29.912,642357121998,4V8KZ,FLIP,S,1826.75,811,108,6,Jan,14
6230,ESH4,2014-01-06,09:27:40.995,642357144998,4V8ZB,SPOOF,S,1826.25,72,108,6,Jan,14
6231,ESH4,2014-01-06,09:27:41.004,642357145001,4V8ZC,SPOOF,S,1826.25,811,108,6,Jan,14
6232,ESH4,2014-01-06,09:27:41.532,642357145029,4V8ZH,FLIP,B,1826.25,811,108,6,Jan,14
6233,ESH4,2014-01-06,09:32:28.114,642357157658,4V9DC,SPOOF,B,1826.75,72,108,6,Jan,14
