label_window_id,source_type,provider,instrument,market_context,timeframe,root,start_date,end_date,date_granularity,source_id,source_native_scope,crosswalk_layer,crosswalk_decision,scope_tier,confidence_gate_ref,status,notes
source-window-crosswalk-v1-0001-bull-2002-10-09-2007-10-09,source_window_crosswalk,yfinance,^GSPC,sp500_index,1m,Bull,2002-10-09,2007-10-09,day,yardeni_sp500_bull_bear_tables_2024,S&P 500,same_underlying_spx_to_gspc_time_projection,approved_low_risk_market_family_projection,same_underlying_calendar_window,not_calibrated_source_label_slot_only,materialized_source_window_label,same_underlying; calendar-date window membership projected to target bars; no trade usability claimed.
sideways-TLT-1d-2018-08-22-2018-08-29,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2018-08-22,2018-08-29,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=6; train=6; calibration=0; test=0
sideways-TLT-1d-2018-08-31-2018-09-18,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2018-08-31,2018-09-18,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=12; train=12; calibration=0; test=0
sideways-TLT-1d-2018-12-04-2018-12-13,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2018-12-04,2018-12-13,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=7; train=7; calibration=0; test=0
sideways-TLT-1d-2019-03-19-2019-03-19,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2019-03-19,2019-03-19,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=1; calibration=0; test=0
sideways-TLT-1d-2020-01-10-2020-01-22,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2020-01-10,2020-01-22,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=8; train=8; calibration=0; test=0
sideways-TLT-1d-2020-09-14-2020-09-16,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2020-09-14,2020-09-16,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=3; train=3; calibration=0; test=0
sideways-TLT-1d-2020-09-18-2020-10-01,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2020-09-18,2020-10-01,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=10; train=10; calibration=0; test=0
sideways-TLT-1d-2020-12-30-2021-01-04,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2020-12-30,2021-01-04,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=3; train=3; calibration=0; test=0
sideways-TLT-1d-2021-05-25-2021-06-07,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2021-05-25,2021-06-07,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=9; train=9; calibration=0; test=0
sideways-TLT-1d-2021-09-27-2021-09-29,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2021-09-27,2021-09-29,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=3; train=3; calibration=0; test=0
sideways-TLT-1d-2021-10-01-2021-10-06,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2021-10-01,2021-10-06,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=4; train=4; calibration=0; test=0
sideways-TLT-1d-2025-07-29-2025-08-04,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2025-07-29,2025-08-04,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=5; train=0; calibration=0; test=5
sideways-TLT-1d-2025-08-21-2025-08-21,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2025-08-21,2025-08-21,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=0; calibration=0; test=1
sideways-TLT-1d-2025-08-25-2025-08-26,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2025-08-25,2025-08-26,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=2; train=0; calibration=0; test=2
sideways-TLT-1d-2025-08-29-2025-09-02,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2025-08-29,2025-09-02,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=2; train=0; calibration=0; test=2
sideways-TLT-1d-2025-12-01-2026-01-06,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2025-12-01,2026-01-06,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=25; train=0; calibration=0; test=25
sideways-TLT-1d-2026-01-29-2026-01-29,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2026-01-29,2026-01-29,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=0; calibration=0; test=1
sideways-TLT-1d-2026-02-03-2026-02-03,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2026-02-03,2026-02-03,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=0; calibration=0; test=1
sideways-TLT-1d-2026-02-05-2026-02-13,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2026-02-05,2026-02-13,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=7; train=0; calibration=0; test=7
sideways-TLT-1d-2026-02-18-2026-02-26,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2026-02-18,2026-02-26,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=7; train=0; calibration=0; test=7
sideways-TLT-1d-2026-03-02-2026-03-06,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2026-03-02,2026-03-06,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=5; train=0; calibration=0; test=5
sideways-TLT-1d-2026-03-10-2026-05-06,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2026-03-10,2026-05-06,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=41; train=0; calibration=0; test=41
sideways-TLT-1d-2026-05-08-2026-05-08,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1d,Sideways,2026-05-08,2026-05-08,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=0; calibration=0; test=1
sideways-TLT-1w-2015-10-08-2015-11-19,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1w,Sideways,2015-10-08,2015-11-19,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=7; train=7; calibration=0; test=0
sideways-TLT-1w-2015-12-10-2015-12-10,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1w,Sideways,2015-12-10,2015-12-10,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=1; calibration=0; test=0
sideways-TLT-1w-2015-12-31-2015-12-31,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1w,Sideways,2015-12-31,2015-12-31,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=1; calibration=0; test=0
sideways-TLT-1w-2016-10-13-2016-10-27,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1w,Sideways,2016-10-13,2016-10-27,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=3; train=3; calibration=0; test=0
sideways-TLT-1w-2017-05-04-2017-05-18,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1w,Sideways,2017-05-04,2017-05-18,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=3; train=3; calibration=0; test=0
sideways-TLT-1w-2017-07-06-2017-07-06,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1w,Sideways,2017-07-06,2017-07-06,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=1; calibration=0; test=0
sideways-TLT-1w-2017-08-03-2017-08-03,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1w,Sideways,2017-08-03,2017-08-03,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=1; calibration=0; test=0
sideways-TLT-1w-2017-09-28-2017-10-26,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1w,Sideways,2017-09-28,2017-10-26,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=5; train=5; calibration=0; test=0
sideways-TLT-1w-2017-11-09-2017-11-09,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1w,Sideways,2017-11-09,2017-11-09,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=1; calibration=0; test=0
sideways-TLT-1w-2017-11-23-2018-01-25,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1w,Sideways,2017-11-23,2018-01-25,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=10; train=10; calibration=0; test=0
sideways-TLT-1w-2018-03-08-2018-03-08,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1w,Sideways,2018-03-08,2018-03-08,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=1; calibration=0; test=0
sideways-TLT-1w-2018-03-22-2018-04-26,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1w,Sideways,2018-03-22,2018-04-26,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=6; train=6; calibration=0; test=0
sideways-TLT-1w-2018-05-24-2018-05-24,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1w,Sideways,2018-05-24,2018-05-24,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=1; calibration=0; test=0
sideways-TLT-1w-2018-06-14-2018-08-02,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1w,Sideways,2018-06-14,2018-08-02,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=8; train=8; calibration=0; test=0
sideways-TLT-1w-2018-08-23-2018-09-27,sideways_scoped_dated_window,yfinance_cache,TLT,equity_etf,1w,Sideways,2018-08-23,2018-09-27,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=6; train=6; calibration=0; test=0
