pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag,leverage,is_short,open_timestamp,close_timestamp,orders,funding_fees,weekday,source_timerange_label,source_timerange,trade_seq,is_win,parent_regime_root,parent_regime_confidence_floor,manipulation_overlay_state,sub_regime_tags,sub_sub_regime_or_profit_factor,profit_factor_family,profit_factor_leaf,regime_profit_branch_path,regime_profit_branch_path_version,branch_path_source,recipe_id,trade_or_bar_horizon,allowed_action,suppression_rule
SOL/USDT,5461.82172,5461.82172,27.666,2025-02-05T18:00:00+00:00,2025-02-07T12:00:00+00:00,197.42,198.47,0.001,0.001,2520,0.0033099814783534767,18.09660726,exit_signal,1.98,-0.99,1.98,-0.99,187.39,203.98,False,,1.0,False,1738778400000,1738929600000,"[{'amount': 27.666, 'safe_price': 197.42, 'ft_order_side': 'buy', 'order_filled_timestamp': 1738778400000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 5467.283541719999}, {'amount': 27.666, 'safe_price': 198.47, 'ft_order_side': 'sell', 'order_filled_timestamp': 1738929600000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 5496.361891019999}]",0.0,4,full_5y,20210101-20251231,181,True,Bull,0.9797225384,absent_not_evaluated_by_direct_source,BullPullback,CapitulationMeanReversionSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> CapitulationMeanReversionSetup -> CrashRebound,regime_profit_branch_path/v1,auto_quant_v0.4.1_calendar_regime_proxy_not_board_a_source_label,CrashRebound,1h_entry_exit_trade,trade_allowed_after_root_gate,none
SOL/USDT,5879.44298,5879.44298,30.826,2025-02-16T14:00:00+00:00,2025-02-19T12:00:00+00:00,190.73,173.92,0.001,0.001,4200,-0.08995696800446971,-529.4257609,exit_signal,1.91,-0.99,1.91,-0.99,160.88,191.27,False,,1.0,False,1739714400000,1739966400000,"[{'amount': 30.826, 'safe_price': 190.73, 'ft_order_side': 'buy', 'order_filled_timestamp': 1739714400000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 5885.322422979999}, {'amount': 30.826, 'safe_price': 173.92, 'ft_order_side': 'sell', 'order_filled_timestamp': 1739966400000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 5366.61917792}]",0.0,2,full_5y,20210101-20251231,182,False,Bull,0.9797225384,absent_not_evaluated_by_direct_source,BullPullback,CapitulationMeanReversionSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> CapitulationMeanReversionSetup -> CrashRebound,regime_profit_branch_path/v1,auto_quant_v0.4.1_calendar_regime_proxy_not_board_a_source_label,CrashRebound,1h_entry_exit_trade,trade_allowed_after_root_gate,none
BNB/USDT,3311.37948,3311.37948,5.702,2025-02-28T03:00:00+00:00,2025-03-01T05:00:00+00:00,580.74,595.26,0.001,0.001,1560,0.02295462570284349,76.087488,exit_signal,5.81,-0.99,5.81,-0.99,559.71,598.88,False,,1.0,False,1740711600000,1740805200000,"[{'amount': 5.702, 'safe_price': 580.74, 'ft_order_side': 'buy', 'order_filled_timestamp': 1740711600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 3314.6908594799997}, {'amount': 5.702, 'safe_price': 595.26, 'ft_order_side': 'sell', 'order_filled_timestamp': 1740805200000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 3397.56669252}]",0.0,5,full_5y,20210101-20251231,183,True,Bull,0.9797225384,absent_not_evaluated_by_direct_source,BullPullback,CapitulationMeanReversionSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> CapitulationMeanReversionSetup -> CrashRebound,regime_profit_branch_path/v1,auto_quant_v0.4.1_calendar_regime_proxy_not_board_a_source_label,CrashRebound,1h_entry_exit_trade,trade_allowed_after_root_gate,none
AVAX/USDT,3316.437,3316.437,152.55,2025-08-01T14:00:00+00:00,2025-08-03T16:00:00+00:00,21.74,21.42,0.001,0.001,3000,-0.016688003808518988,-55.400058,exit_signal,0.22,-0.99,0.22,-0.99,20.57,22.34,False,,1.0,False,1754056800000,1754236800000,"[{'amount': 152.55, 'safe_price': 21.74, 'ft_order_side': 'buy', 'order_filled_timestamp': 1754056800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 3319.7534369999994}, {'amount': 152.55, 'safe_price': 21.42, 'ft_order_side': 'sell', 'order_filled_timestamp': 1754236800000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 3270.888621}]",0.0,6,full_5y,20210101-20251231,184,False,Bull,0.9797225384,absent_not_evaluated_by_direct_source,BullPullback,CapitulationMeanReversionSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> CapitulationMeanReversionSetup -> CrashRebound,regime_profit_branch_path/v1,auto_quant_v0.4.1_calendar_regime_proxy_not_board_a_source_label,CrashRebound,1h_entry_exit_trade,trade_allowed_after_root_gate,none
SOL/USDT,3315.18678,3315.18678,20.238,2025-08-01T21:00:00+00:00,2025-08-03T22:00:00+00:00,163.81,162.03,0.001,0.001,2940,-0.012842538695661215,-42.61798992,exit_signal,1.64,-0.99,1.64,-0.99,155.83,165.3,False,,1.0,False,1754082000000,1754258400000,"[{'amount': 20.238, 'safe_price': 163.81, 'ft_order_side': 'buy', 'order_filled_timestamp': 1754082000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 3318.5019667799997}, {'amount': 20.238, 'safe_price': 162.03, 'ft_order_side': 'sell', 'order_filled_timestamp': 1754258400000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 3282.4423031399997}]",0.0,6,full_5y,20210101-20251231,185,False,Bull,0.9797225384,absent_not_evaluated_by_direct_source,BullPullback,CapitulationMeanReversionSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> CapitulationMeanReversionSetup -> CrashRebound,regime_profit_branch_path/v1,auto_quant_v0.4.1_calendar_regime_proxy_not_board_a_source_label,CrashRebound,1h_entry_exit_trade,trade_allowed_after_root_gate,none
SOL/USDT,3235.75548,3235.75548,15.998,2025-09-25T10:00:00+00:00,2025-09-26T18:00:00+00:00,202.26,201.4,0.001,0.001,1920,-0.006241459519418582,-20.21603268,exit_signal,2.03,-0.99,2.03,-0.99,190.8,204.06,False,,1.0,False,1758794400000,1758909600000,"[{'amount': 15.998, 'safe_price': 202.26, 'ft_order_side': 'buy', 'order_filled_timestamp': 1758794400000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 3238.9912354799994}, {'amount': 15.998, 'safe_price': 201.4, 'ft_order_side': 'sell', 'order_filled_timestamp': 1758909600000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 3225.2191971999996}]",0.0,4,full_5y,20210101-20251231,186,False,Bull,0.9797225384,absent_not_evaluated_by_direct_source,BullPullback,CapitulationMeanReversionSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> CapitulationMeanReversionSetup -> CrashRebound,regime_profit_branch_path/v1,auto_quant_v0.4.1_calendar_regime_proxy_not_board_a_source_label,CrashRebound,1h_entry_exit_trade,trade_allowed_after_root_gate,none
AVAX/USDT,3788.376,3788.376,137.26,2025-09-26T13:00:00+00:00,2025-09-27T15:00:00+00:00,27.6,28.76,0.001,0.001,1560,0.039947009512226905,151.4856264,exit_signal,0.28,-0.99,0.28,-0.99,27.07,29.6,False,,1.0,False,1758891600000,1758985200000,"[{'amount': 137.26, 'safe_price': 27.6, 'ft_order_side': 'buy', 'order_filled_timestamp': 1758891600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 3792.1643759999993}, {'amount': 137.26, 'safe_price': 28.76, 'ft_order_side': 'sell', 'order_filled_timestamp': 1758985200000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 3951.5451975999995}]",0.0,5,full_5y,20210101-20251231,187,True,Bull,0.9797225384,absent_not_evaluated_by_direct_source,BullPullback,CapitulationMeanReversionSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> CapitulationMeanReversionSetup -> CrashRebound,regime_profit_branch_path/v1,auto_quant_v0.4.1_calendar_regime_proxy_not_board_a_source_label,CrashRebound,1h_entry_exit_trade,trade_allowed_after_root_gate,none
SOL/USDT,3505.26595,3505.26595,17.665,2025-09-28T13:00:00+00:00,2025-09-28T15:00:00+00:00,198.43,201.89,0.001,0.001,120,0.015404038586017117,54.0492472,exit_signal,1.99,-0.99,1.99,-0.99,198.3,203.55,False,,1.0,False,1759064400000,1759071600000,"[{'amount': 17.665, 'safe_price': 198.43, 'ft_order_side': 'buy', 'order_filled_timestamp': 1759064400000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 3508.7712159499997}, {'amount': 17.665, 'safe_price': 201.89, 'ft_order_side': 'sell', 'order_filled_timestamp': 1759071600000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 3569.953236849999}]",0.0,6,full_5y,20210101-20251231,188,True,Bull,0.9797225384,absent_not_evaluated_by_direct_source,BullPullback,CapitulationMeanReversionSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> CapitulationMeanReversionSetup -> CrashRebound,regime_profit_branch_path/v1,auto_quant_v0.4.1_calendar_regime_proxy_not_board_a_source_label,CrashRebound,1h_entry_exit_trade,trade_allowed_after_root_gate,none
AVAX/USDT,3258.792,3258.792,112.8,2025-10-07T15:00:00+00:00,2025-10-08T19:00:00+00:00,28.89,29.33,0.001,0.001,1680,0.01320175151950853,43.064784,exit_signal,0.29,-0.99,0.29,-0.99,27.81,29.63,False,,1.0,False,1759849200000,1759950000000,"[{'amount': 112.8, 'safe_price': 28.89, 'ft_order_side': 'buy', 'order_filled_timestamp': 1759849200000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 3262.0507919999995}, {'amount': 112.8, 'safe_price': 29.33, 'ft_order_side': 'sell', 'order_filled_timestamp': 1759950000000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 3311.7324239999994}]",0.0,2,full_5y,20210101-20251231,189,True,Bull,0.9797225384,absent_not_evaluated_by_direct_source,BullPullback,CapitulationMeanReversionSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> CapitulationMeanReversionSetup -> CrashRebound,regime_profit_branch_path/v1,auto_quant_v0.4.1_calendar_regime_proxy_not_board_a_source_label,CrashRebound,1h_entry_exit_trade,trade_allowed_after_root_gate,none
SOL/USDT,3627.95804,3627.95804,18.431,2025-10-10T21:00:00+00:00,2025-10-12T16:00:00+00:00,196.84,191.23,0.001,0.001,2580,-0.030441363148130066,-110.55042817,exit_signal,1.97,-0.99,1.97,-0.99,168.79,199.15,False,,1.0,False,1760130000000,1760284800000,"[{'amount': 18.431, 'safe_price': 196.84, 'ft_order_side': 'buy', 'order_filled_timestamp': 1760130000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 3631.58599804}, {'amount': 18.431, 'safe_price': 191.23, 'ft_order_side': 'sell', 'order_filled_timestamp': 1760284800000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 3528.0846901299997}]",0.0,6,full_5y,20210101-20251231,190,False,Bull,0.9797225384,absent_not_evaluated_by_direct_source,BullPullback,CapitulationMeanReversionSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> CapitulationMeanReversionSetup -> CrashRebound,regime_profit_branch_path/v1,auto_quant_v0.4.1_calendar_regime_proxy_not_board_a_source_label,CrashRebound,1h_entry_exit_trade,trade_allowed_after_root_gate,none
AVAX/USDT,4115.7051,4115.7051,152.49,2025-10-10T16:00:00+00:00,2025-10-12T17:00:00+00:00,26.99,22.58,0.001,0.001,2940,-0.16506539033400833,-680.0398293,exit_signal,0.27,-0.99,0.27,-0.99,8.52,27.8,False,,1.0,False,1760112000000,1760288400000,"[{'amount': 152.49, 'safe_price': 26.99, 'ft_order_side': 'buy', 'order_filled_timestamp': 1760112000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 4119.820805099999}, {'amount': 152.49, 'safe_price': 22.58, 'ft_order_side': 'sell', 'order_filled_timestamp': 1760288400000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 3446.6674242}]",0.0,6,full_5y,20210101-20251231,191,False,Bull,0.9797225384,absent_not_evaluated_by_direct_source,BullPullback,CapitulationMeanReversionSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> CapitulationMeanReversionSetup -> CrashRebound,regime_profit_branch_path/v1,auto_quant_v0.4.1_calendar_regime_proxy_not_board_a_source_label,CrashRebound,1h_entry_exit_trade,trade_allowed_after_root_gate,none
SOL/USDT,4015.22922,4015.22922,21.402,2025-10-16T16:00:00+00:00,2025-10-18T07:00:00+00:00,187.61,186.33,0.001,0.001,2340,-0.008807034338722415,-35.39762388,exit_signal,1.88,-0.99,1.88,-0.99,174.06,192.33,False,,1.0,False,1760630400000,1760770800000,"[{'amount': 21.402, 'safe_price': 187.61, 'ft_order_side': 'buy', 'order_filled_timestamp': 1760630400000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 4019.24444922}, {'amount': 21.402, 'safe_price': 186.33, 'ft_order_side': 'sell', 'order_filled_timestamp': 1760770800000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 3991.82249466}]",0.0,5,full_5y,20210101-20251231,192,False,Bull,0.9797225384,absent_not_evaluated_by_direct_source,BullPullback,CapitulationMeanReversionSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> CapitulationMeanReversionSetup -> CrashRebound,regime_profit_branch_path/v1,auto_quant_v0.4.1_calendar_regime_proxy_not_board_a_source_label,CrashRebound,1h_entry_exit_trade,trade_allowed_after_root_gate,none
BNB/USDT,3142.53046,3142.53046,2.869,2025-10-17T07:00:00+00:00,2025-10-18T08:00:00+00:00,1095.34,1119.33,0.001,0.001,1500,0.01986011322838244,62.47342177,exit_signal,10.96,-0.99,10.96,-0.99,1021.0,1131.05,False,,1.0,False,1760684400000,1760774400000,"[{'amount': 2.869, 'safe_price': 1095.34, 'ft_order_side': 'buy', 'order_filled_timestamp': 1760684400000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 3145.6729904599997}, {'amount': 2.869, 'safe_price': 1119.33, 'ft_order_side': 'sell', 'order_filled_timestamp': 1760774400000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 3214.56912777}]",0.0,5,full_5y,20210101-20251231,193,True,Bull,0.9797225384,absent_not_evaluated_by_direct_source,BullPullback,CapitulationMeanReversionSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> CapitulationMeanReversionSetup -> CrashRebound,regime_profit_branch_path/v1,auto_quant_v0.4.1_calendar_regime_proxy_not_board_a_source_label,CrashRebound,1h_entry_exit_trade,trade_allowed_after_root_gate,none
SOL/USDT,3715.7925,3715.7925,20.222,2025-10-21T05:00:00+00:00,2025-10-21T15:00:00+00:00,183.75,192.76,0.001,0.001,600,0.04693804155028644,174.58643478,exit_signal,1.84,-0.99,1.84,-0.99,182.72,197.15,False,,1.0,False,1761022800000,1761058800000,"[{'amount': 20.222, 'safe_price': 183.75, 'ft_order_side': 'buy', 'order_filled_timestamp': 1761022800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 3719.5082924999997}, {'amount': 20.222, 'safe_price': 192.76, 'ft_order_side': 'sell', 'order_filled_timestamp': 1761058800000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 3901.8907127199996}]",0.0,1,full_5y,20210101-20251231,194,True,Bull,0.9797225384,absent_not_evaluated_by_direct_source,BullPullback,CapitulationMeanReversionSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> CapitulationMeanReversionSetup -> CrashRebound,regime_profit_branch_path/v1,auto_quant_v0.4.1_calendar_regime_proxy_not_board_a_source_label,CrashRebound,1h_entry_exit_trade,trade_allowed_after_root_gate,none
BNB/USDT,3316.5517,3316.5517,3.07,2025-10-21T03:00:00+00:00,2025-10-21T16:00:00+00:00,1080.31,1111.96,0.001,0.001,780,0.027240608434895258,90.4352311,exit_signal,10.81,-0.99,10.81,-0.99,1062.0,1114.53,False,,1.0,False,1761015600000,1761062400000,"[{'amount': 3.07, 'safe_price': 1080.31, 'ft_order_side': 'buy', 'order_filled_timestamp': 1761015600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 3319.8682516999993}, {'amount': 3.07, 'safe_price': 1111.96, 'ft_order_side': 'sell', 'order_filled_timestamp': 1761062400000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 3417.1309171999997}]",0.0,1,full_5y,20210101-20251231,195,True,Bull,0.9797225384,absent_not_evaluated_by_direct_source,BullPullback,CapitulationMeanReversionSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> CapitulationMeanReversionSetup -> CrashRebound,regime_profit_branch_path/v1,auto_quant_v0.4.1_calendar_regime_proxy_not_board_a_source_label,CrashRebound,1h_entry_exit_trade,trade_allowed_after_root_gate,none
SOL/USDT,3810.90087,3810.90087,21.147,2025-10-22T20:00:00+00:00,2025-10-23T07:00:00+00:00,180.21,187.44,0.001,0.001,660,0.038041698604375486,145.11811545,exit_signal,1.81,-0.99,1.81,-0.99,177.04,188.0,False,,1.0,False,1761163200000,1761202800000,"[{'amount': 21.147, 'safe_price': 180.21, 'ft_order_side': 'buy', 'order_filled_timestamp': 1761163200000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 3814.7117708699993}, {'amount': 21.147, 'safe_price': 187.44, 'ft_order_side': 'sell', 'order_filled_timestamp': 1761202800000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 3967.7574736799993}]",0.0,3,full_5y,20210101-20251231,196,True,Bull,0.9797225384,absent_not_evaluated_by_direct_source,BullPullback,CapitulationMeanReversionSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> CapitulationMeanReversionSetup -> CrashRebound,regime_profit_branch_path/v1,auto_quant_v0.4.1_calendar_regime_proxy_not_board_a_source_label,CrashRebound,1h_entry_exit_trade,trade_allowed_after_root_gate,none
BNB/USDT,3276.2327,3276.2327,3.002,2025-10-28T21:00:00+00:00,2025-10-30T08:00:00+00:00,1091.35,1118.25,0.001,0.001,2100,0.022601121790199536,74.1205808,exit_signal,10.92,-0.99,10.92,-0.99,1082.59,1121.35,False,,1.0,False,1761685200000,1761811200000,"[{'amount': 3.002, 'safe_price': 1091.35, 'ft_order_side': 'buy', 'order_filled_timestamp': 1761685200000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 3279.508932699999}, {'amount': 3.002, 'safe_price': 1118.25, 'ft_order_side': 'sell', 'order_filled_timestamp': 1761811200000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 3360.3434864999995}]",0.0,3,full_5y,20210101-20251231,197,True,Bull,0.9797225384,absent_not_evaluated_by_direct_source,BullPullback,CapitulationMeanReversionSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> CapitulationMeanReversionSetup -> CrashRebound,regime_profit_branch_path/v1,auto_quant_v0.4.1_calendar_regime_proxy_not_board_a_source_label,CrashRebound,1h_entry_exit_trade,trade_allowed_after_root_gate,none
BNB/USDT,3415.7766,3415.7766,3.161,2025-10-30T14:00:00+00:00,2025-10-31T09:00:00+00:00,1080.6,1104.3,0.001,0.001,1140,0.0198904371586215,68.0092311,exit_signal,10.81,-0.99,10.81,-0.99,1043.48,1104.93,False,,1.0,False,1761832800000,1761901200000,"[{'amount': 3.161, 'safe_price': 1080.6, 'ft_order_side': 'buy', 'order_filled_timestamp': 1761832800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 3419.1923765999995}, {'amount': 3.161, 'safe_price': 1104.3, 'ft_order_side': 'sell', 'order_filled_timestamp': 1761901200000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 3494.182992299999}]",0.0,4,full_5y,20210101-20251231,198,True,Bull,0.9797225384,absent_not_evaluated_by_direct_source,BullPullback,CapitulationMeanReversionSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> CapitulationMeanReversionSetup -> CrashRebound,regime_profit_branch_path/v1,auto_quant_v0.4.1_calendar_regime_proxy_not_board_a_source_label,CrashRebound,1h_entry_exit_trade,trade_allowed_after_root_gate,none
SOL/USDT,3491.912,3491.912,18.8,2025-10-30T14:00:00+00:00,2025-11-01T12:00:00+00:00,185.74,186.22,0.001,0.001,2760,0.00058109221455835,2.031152,exit_signal,1.86,-0.99,1.86,-0.99,178.65,190.26,False,,1.0,False,1761832800000,1761998400000,"[{'amount': 18.8, 'safe_price': 185.74, 'ft_order_side': 'buy', 'order_filled_timestamp': 1761832800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 3495.4039119999998}, {'amount': 18.8, 'safe_price': 186.22, 'ft_order_side': 'sell', 'order_filled_timestamp': 1761998400000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 3504.4369359999996}]",0.0,5,full_5y,20210101-20251231,199,True,Bull,0.9797225384,absent_not_evaluated_by_direct_source,BullPullback,CapitulationMeanReversionSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> CapitulationMeanReversionSetup -> CrashRebound,regime_profit_branch_path/v1,auto_quant_v0.4.1_calendar_regime_proxy_not_board_a_source_label,CrashRebound,1h_entry_exit_trade,trade_allowed_after_root_gate,none
BNB/USDT,3529.55072,3529.55072,3.292,2025-11-03T02:00:00+00:00,2025-11-05T16:00:00+00:00,1072.16,965.68,0.001,0.001,3720,-0.10111310864929728,-357.24072928,exit_signal,10.73,-0.99,10.73,-0.99,880.8,1072.68,False,,1.0,False,1762135200000,1762358400000,"[{'amount': 3.292, 'safe_price': 1072.16, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762135200000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 3533.0802707199996}, {'amount': 3.292, 'safe_price': 965.68, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762358400000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 3182.1975785599993}]",0.0,2,full_5y,20210101-20251231,200,False,Bull,0.9797225384,absent_not_evaluated_by_direct_source,BullPullback,CapitulationMeanReversionSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> CapitulationMeanReversionSetup -> CrashRebound,regime_profit_branch_path/v1,auto_quant_v0.4.1_calendar_regime_proxy_not_board_a_source_label,CrashRebound,1h_entry_exit_trade,trade_allowed_after_root_gate,none
