window_id,root,source_gate_id,provider,instrument,market_context,timeframe,start_date,end_date,row_count,train_rows,calibration_rows,test_rows,rule,gate_calibration_lcb,gate_test_lcb,status
sideways-IWM-1d-2016-10-13-2016-10-28,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,IWM,equity_etf,1d,2016-10-13,2016-10-28,12,12,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-IWM-1d-2017-03-07-2017-04-24,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,IWM,equity_etf,1d,2017-03-07,2017-04-24,34,34,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-IWM-1d-2017-05-02-2017-05-02,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,IWM,equity_etf,1d,2017-05-02,2017-05-02,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-IWM-1d-2017-05-08-2017-05-16,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,IWM,equity_etf,1d,2017-05-08,2017-05-16,7,7,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-IWM-1d-2017-05-19-2017-06-01,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,IWM,equity_etf,1d,2017-05-19,2017-06-01,9,9,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-IWM-1d-2017-06-27-2017-06-27,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,IWM,equity_etf,1d,2017-06-27,2017-06-27,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-IWM-1d-2017-07-21-2017-07-24,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,IWM,equity_etf,1d,2017-07-21,2017-07-24,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-IWM-1d-2017-08-15-2017-08-16,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,IWM,equity_etf,1d,2017-08-15,2017-08-16,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-IWM-1d-2018-09-12-2018-09-18,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,IWM,equity_etf,1d,2018-09-12,2018-09-18,5,5,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-IWM-1d-2018-09-28-2018-10-01,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,IWM,equity_etf,1d,2018-09-28,2018-10-01,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-IWM-1d-2018-10-03-2018-10-04,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,IWM,equity_etf,1d,2018-10-03,2018-10-04,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-IWM-1d-2020-02-24-2020-02-24,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,IWM,equity_etf,1d,2020-02-24,2020-02-24,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-IWM-1w-2015-08-06-2015-08-13,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,IWM,equity_etf,1w,2015-08-06,2015-08-13,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-IWM-1w-2017-05-18-2017-05-18,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,IWM,equity_etf,1w,2017-05-18,2017-05-18,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-IWM-1w-2017-06-01-2017-06-01,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,IWM,equity_etf,1w,2017-06-01,2017-06-01,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-IWM-1w-2017-06-15-2017-06-15,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,IWM,equity_etf,1w,2017-06-15,2017-06-15,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-IWM-1w-2017-06-29-2017-07-06,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,IWM,equity_etf,1w,2017-06-29,2017-07-06,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-IWM-1w-2017-08-03-2017-09-07,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,IWM,equity_etf,1w,2017-08-03,2017-09-07,6,6,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-IWM-1w-2018-03-22-2018-04-05,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,IWM,equity_etf,1w,2018-03-22,2018-04-05,3,3,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-IWM-1w-2019-08-01-2019-08-01,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,IWM,equity_etf,1w,2019-08-01,2019-08-01,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-IWM-1w-2019-08-15-2019-08-15,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,IWM,equity_etf,1w,2019-08-15,2019-08-15,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-IWM-1w-2019-08-29-2019-09-19,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,IWM,equity_etf,1w,2019-08-29,2019-09-19,4,4,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-IWM-1w-2019-10-10-2019-11-07,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,IWM,equity_etf,1w,2019-10-10,2019-11-07,5,5,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-IWM-1w-2021-07-15-2021-07-15,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,IWM,equity_etf,1w,2021-07-15,2021-07-15,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-IWM-1w-2021-07-29-2021-08-19,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,IWM,equity_etf,1w,2021-07-29,2021-08-19,4,4,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-IWM-1w-2021-09-02-2021-09-02,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,IWM,equity_etf,1w,2021-09-02,2021-09-02,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-IWM-1w-2021-09-23-2021-10-21,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,IWM,equity_etf,1w,2021-09-23,2021-10-21,5,5,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-IWM-1w-2024-06-13-2024-06-20,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,IWM,equity_etf,1w,2024-06-13,2024-06-20,2,0,0,2,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-QQQ-1d-2015-05-12-2015-05-13,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,QQQ,equity_etf,1d,2015-05-12,2015-05-13,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-QQQ-1d-2015-05-15-2015-05-20,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,QQQ,equity_etf,1d,2015-05-15,2015-05-20,4,4,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-QQQ-1d-2015-05-22-2015-06-01,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,QQQ,equity_etf,1d,2015-05-22,2015-06-01,6,6,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-QQQ-1d-2015-06-12-2015-06-17,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,QQQ,equity_etf,1d,2015-06-12,2015-06-17,4,4,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-QQQ-1d-2015-06-29-2015-06-30,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,QQQ,equity_etf,1d,2015-06-29,2015-06-30,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-QQQ-1d-2015-07-02-2015-07-13,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,QQQ,equity_etf,1d,2015-07-02,2015-07-13,7,7,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-QQQ-1d-2016-06-10-2016-06-23,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,QQQ,equity_etf,1d,2016-06-10,2016-06-23,10,10,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-QQQ-1d-2016-10-28-2016-11-03,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,QQQ,equity_etf,1d,2016-10-28,2016-11-03,5,5,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-QQQ-1d-2016-11-07-2016-11-23,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,QQQ,equity_etf,1d,2016-11-07,2016-11-23,13,13,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-QQQ-1d-2016-11-28-2016-12-02,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,QQQ,equity_etf,1d,2016-11-28,2016-12-02,5,5,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-QQQ-1d-2016-12-06-2016-12-06,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,QQQ,equity_etf,1d,2016-12-06,2016-12-06,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-QQQ-1d-2016-12-09-2016-12-12,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,QQQ,equity_etf,1d,2016-12-09,2016-12-12,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-QQQ-1d-2016-12-15-2016-12-19,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,QQQ,equity_etf,1d,2016-12-15,2016-12-19,3,3,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-QQQ-1d-2016-12-21-2016-12-22,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,QQQ,equity_etf,1d,2016-12-21,2016-12-22,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-QQQ-1d-2016-12-28-2017-01-05,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,QQQ,equity_etf,1d,2016-12-28,2017-01-05,6,6,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-QQQ-1d-2017-08-17-2017-08-30,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,QQQ,equity_etf,1d,2017-08-17,2017-08-30,10,10,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-QQQ-1d-2018-10-05-2018-10-09,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,QQQ,equity_etf,1d,2018-10-05,2018-10-09,3,3,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-QQQ-1d-2026-02-23-2026-02-27,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,QQQ,equity_etf,1d,2026-02-23,2026-02-27,5,0,0,5,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-QQQ-1d-2026-03-04-2026-03-04,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,QQQ,equity_etf,1d,2026-03-04,2026-03-04,1,0,0,1,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-QQQ-1w-2015-08-13-2015-08-13,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,QQQ,equity_etf,1w,2015-08-13,2015-08-13,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-QQQ-1w-2015-08-27-2015-10-15,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,QQQ,equity_etf,1w,2015-08-27,2015-10-15,8,8,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-QQQ-1w-2019-09-26-2019-10-17,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,QQQ,equity_etf,1w,2019-09-26,2019-10-17,4,4,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-QQQ-1w-2026-03-12-2026-04-02,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,QQQ,equity_etf,1w,2026-03-12,2026-04-02,4,0,0,4,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-SOL-USD-1d-2026-01-12-2026-01-13,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,SOL-USD,crypto,1d,2026-01-12,2026-01-13,2,0,0,2,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-SPY-1d-2015-03-31-2015-03-31,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,SPY,equity_etf,1d,2015-03-31,2015-03-31,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-SPY-1d-2015-04-07-2015-04-07,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,SPY,equity_etf,1d,2015-04-07,2015-04-07,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-SPY-1d-2015-05-07-2015-05-07,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,SPY,equity_etf,1d,2015-05-07,2015-05-07,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-SPY-1d-2015-05-11-2015-06-01,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,SPY,equity_etf,1d,2015-05-11,2015-06-01,15,15,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-SPY-1d-2015-06-08-2015-06-10,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,SPY,equity_etf,1d,2015-06-08,2015-06-10,3,3,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-SPY-1d-2015-06-12-2015-06-18,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,SPY,equity_etf,1d,2015-06-12,2015-06-18,5,5,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-SPY-1d-2015-06-24-2015-06-24,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,SPY,equity_etf,1d,2015-06-24,2015-06-24,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-SPY-1d-2015-06-29-2015-08-19,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,SPY,equity_etf,1d,2015-06-29,2015-08-19,37,37,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-SPY-1d-2016-01-04-2016-01-06,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,SPY,equity_etf,1d,2016-01-04,2016-01-06,3,3,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-SPY-1d-2016-06-14-2016-06-16,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,SPY,equity_etf,1d,2016-06-14,2016-06-16,3,3,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-SPY-1d-2016-06-22-2016-06-22,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,SPY,equity_etf,1d,2016-06-22,2016-06-22,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-SPY-1d-2016-06-24-2016-06-24,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,SPY,equity_etf,1d,2016-06-24,2016-06-24,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
sideways-SPY-1d-2016-06-28-2016-06-30,Sideways,sideways_sourcebacked_abs_return_range_v1,yfinance_cache,SPY,equity_etf,1d,2016-06-28,2016-06-30,3,3,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.988647,0.995568,materialized_from_existing_accepted_95_gate
