provider,symbol,factor,side,main_regime,sub_regime,sub_sub_regime_or_profit_factor,profit_factor,branch_path,signal_time,entry_time,exit_time,entry,exit,stop,zone_low,zone_high,exit_reason,gross_return,net_return,walk_forward_fold
yfinance/YF,ES,fair_value_gap_pullback_v1,long,TrendTransition,NormalVolatility,up_momentum,fair_value_gap_pullback_v1,TrendTransition->NormalVolatility->up_momentum->fair_value_gap_pullback_v1,2026-02-23 09:00:00+00:00,2026-02-23 12:00:00+00:00,2026-02-23 13:00:00+00:00,6889.5,6886.457143,6886.457143,6887.75,6891.25,stop,-0.0004416658891,-0.001241665889,test
yfinance/YF,ES,fair_value_gap_pullback_v1,short,TrendTransition,NormalVolatility,down_momentum,fair_value_gap_pullback_v1,TrendTransition->NormalVolatility->down_momentum->fair_value_gap_pullback_v1,2026-02-23 16:00:00+00:00,2026-02-23 18:00:00+00:00,2026-02-24 07:00:00+00:00,6849.5,6866.25,6894.282143,6860.25,6892.5,horizon,-0.002445433973,-0.003245433973,test
yfinance/YF,ES,fair_value_gap_pullback_v1,long,TrendTransition,NormalVolatility,up_momentum,fair_value_gap_pullback_v1,TrendTransition->NormalVolatility->up_momentum->fair_value_gap_pullback_v1,2026-02-25 01:00:00+00:00,2026-02-25 03:00:00+00:00,2026-02-25 04:00:00+00:00,6910,6904.121429,6904.121429,6906,6907,stop,-0.000850733926,-0.001650733926,test
yfinance/YF,ES,order_block_pullback_v1,long,TrendExpansion,NormalVolatility,up_momentum,order_block_pullback_v1,TrendExpansion->NormalVolatility->up_momentum->order_block_pullback_v1,2026-02-25 16:00:00+00:00,2026-02-25 23:00:00+00:00,2026-02-26 11:00:00+00:00,6948.5,6957.25,6929.101786,6930.25,6944.75,horizon,0.001259264589,0.0004592645895,test
yfinance/YF,ES,fair_value_gap_pullback_v1,long,TrendExpansion,NormalVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->up_momentum->fair_value_gap_pullback_v1,2026-02-25 17:00:00+00:00,2026-02-25 23:00:00+00:00,2026-02-26 01:00:00+00:00,6948.5,6943.719643,6943.719643,6944.75,6946.75,stop,-0.0006879696543,-0.001487969654,test
yfinance/YF,ES,fair_value_gap_pullback_v1,short,TrendTransition,HighVolatility,down_momentum,fair_value_gap_pullback_v1,TrendTransition->HighVolatility->down_momentum->fair_value_gap_pullback_v1,2026-02-27 00:00:00+00:00,2026-02-27 02:00:00+00:00,2026-02-27 05:00:00+00:00,6899.5,6905.041071,6905.041071,6899.25,6902.75,stop,-0.0008031120268,-0.001603112027,test
yfinance/YF,ES,fair_value_gap_pullback_v1,short,TrendExpansion,NormalVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->down_momentum->fair_value_gap_pullback_v1,2026-02-27 14:00:00+00:00,2026-02-27 17:00:00+00:00,2026-02-27 18:00:00+00:00,6869.25,6857.5,6875.125,6867.5,6873.75,target,0.001710521527,0.0009105215271,test
yfinance/YF,ES,fair_value_gap_pullback_v1,short,TrendExpansion,HighVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->HighVolatility->down_momentum->fair_value_gap_pullback_v1,2026-03-01 23:00:00+00:00,2026-03-02 01:00:00+00:00,2026-03-02 05:00:00+00:00,6849.75,6827.135714,6861.057143,6838.5,6858.5,target,0.003301476071,0.002501476071,test
yfinance/YF,ES,fair_value_gap_pullback_v1,short,TrendExpansion,HighVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->HighVolatility->down_momentum->fair_value_gap_pullback_v1,2026-03-02 06:00:00+00:00,2026-03-02 10:00:00+00:00,2026-03-02 11:00:00+00:00,6818.75,6829.698214,6829.698214,6820.25,6827.25,stop,-0.001605604295,-0.002405604295,test
yfinance/YF,ES,fair_value_gap_pullback_v1,short,TrendTransition,HighVolatility,down_momentum,fair_value_gap_pullback_v1,TrendTransition->HighVolatility->down_momentum->fair_value_gap_pullback_v1,2026-03-03 02:00:00+00:00,2026-03-03 03:00:00+00:00,2026-03-03 08:00:00+00:00,6848.75,6809.032143,6868.608929,6855.75,6866,target,0.005799285584,0.004999285584,test
yfinance/YF,ES,fair_value_gap_pullback_v1,short,TrendExpansion,HighVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->HighVolatility->down_momentum->fair_value_gap_pullback_v1,2026-03-03 09:00:00+00:00,2026-03-03 12:00:00+00:00,2026-03-03 14:00:00+00:00,6793,6750.339286,6814.330357,6794.5,6812.25,target,0.006280099262,0.005480099262,test
yfinance/YF,ES,order_block_pullback_v1,short,TrendTransition,NormalVolatility,down_momentum,order_block_pullback_v1,TrendTransition->NormalVolatility->down_momentum->order_block_pullback_v1,2026-03-06 11:00:00+00:00,2026-03-06 13:00:00+00:00,2026-03-09 01:00:00+00:00,6745,6590.75,6823.835714,6805,6822.25,horizon,0.0228687917,0.0220687917,test
yfinance/YF,ES,fair_value_gap_pullback_v1,short,TrendExpansion,NormalVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->down_momentum->fair_value_gap_pullback_v1,2026-03-06 12:00:00+00:00,2026-03-06 13:00:00+00:00,2026-03-08 22:00:00+00:00,6745,6621.764286,6806.617857,6802.25,6805,target,0.01827067669,0.01747067669,test
yfinance/YF,ES,fair_value_gap_pullback_v1,short,TrendExpansion,HighVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->HighVolatility->down_momentum->fair_value_gap_pullback_v1,2026-03-08 23:00:00+00:00,2026-03-09 06:00:00+00:00,2026-03-09 16:00:00+00:00,6632.75,6734,6734,6646.75,6730,stop,-0.01526516151,-0.01606516151,test
yfinance/YF,ES,fair_value_gap_pullback_v1,long,TrendTransition,HighVolatility,up_momentum,fair_value_gap_pullback_v1,TrendTransition->HighVolatility->up_momentum->fair_value_gap_pullback_v1,2026-03-10 06:00:00+00:00,2026-03-10 12:00:00+00:00,2026-03-10 13:00:00+00:00,6785.5,6777.269643,6777.269643,6780,6786.25,stop,-0.00121293304,-0.00201293304,test
yfinance/YF,ES,fair_value_gap_pullback_v1,long,TrendExpansion,HighVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->HighVolatility->up_momentum->fair_value_gap_pullback_v1,2026-03-10 15:00:00+00:00,2026-03-10 16:00:00+00:00,2026-03-10 18:00:00+00:00,6832.5,6803.596429,6803.596429,6806,6820.25,stop,-0.004230306832,-0.005030306832,test
yfinance/YF,ES,fair_value_gap_pullback_v1,long,TrendExpansion,HighVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->HighVolatility->up_momentum->fair_value_gap_pullback_v1,2026-03-11 01:00:00+00:00,2026-03-11 05:00:00+00:00,2026-03-11 07:00:00+00:00,6803,6796.775,6796.775,6799.5,6806.75,stop,-0.0009150374835,-0.001715037483,test
yfinance/YF,ES,fair_value_gap_pullback_v1,short,TrendTransition,HighVolatility,down_momentum,fair_value_gap_pullback_v1,TrendTransition->HighVolatility->down_momentum->fair_value_gap_pullback_v1,2026-03-11 23:00:00+00:00,2026-03-12 07:00:00+00:00,2026-03-12 14:00:00+00:00,6746.25,6696.564286,6771.092857,6743,6768,target,0.007364938193,0.006564938193,test
yfinance/YF,ES,fair_value_gap_pullback_v1,short,TrendExpansion,NormalVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->down_momentum->fair_value_gap_pullback_v1,2026-03-12 14:00:00+00:00,2026-03-12 16:00:00+00:00,2026-03-13 05:00:00+00:00,6704.25,6693.75,6730.767857,6727.75,6728.75,horizon,0.001566170713,0.0007661707126,test
yfinance/YF,ES,order_block_pullback_v1,short,TrendExpansion,HighVolatility,down_momentum,order_block_pullback_v1,TrendExpansion->HighVolatility->down_momentum->order_block_pullback_v1,2026-03-13 06:00:00+00:00,2026-03-13 10:00:00+00:00,2026-03-13 11:00:00+00:00,6694,6699.014286,6699.014286,6687,6697,stop,-0.0007490716633,-0.001549071663,test
yfinance/YF,ES,fair_value_gap_pullback_v1,short,TrendExpansion,NormalVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->down_momentum->fair_value_gap_pullback_v1,2026-03-13 07:00:00+00:00,2026-03-13 08:00:00+00:00,2026-03-13 10:00:00+00:00,6669.5,6688.892857,6688.892857,6669.75,6687,stop,-0.002907692802,-0.003707692802,test
yfinance/YF,ES,fair_value_gap_pullback_v1,short,TrendExpansion,HighVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->HighVolatility->down_momentum->fair_value_gap_pullback_v1,2026-03-13 15:00:00+00:00,2026-03-16 07:00:00+00:00,2026-03-16 13:00:00+00:00,6664.75,6704.928571,6704.928571,6683.25,6702.5,stop,-0.006028518913,-0.006828518913,test
yfinance/YF,ES,order_block_pullback_v1,long,TrendExpansion,NormalVolatility,up_momentum,order_block_pullback_v1,TrendExpansion->NormalVolatility->up_momentum->order_block_pullback_v1,2026-03-17 12:00:00+00:00,2026-03-18 13:00:00+00:00,2026-03-18 14:00:00+00:00,6756,6740.3,6740.3,6741.75,6751.25,stop,-0.002323860272,-0.003123860272,test
yfinance/YF,ES,fair_value_gap_pullback_v1,long,TrendExpansion,NormalVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->up_momentum->fair_value_gap_pullback_v1,2026-03-17 13:00:00+00:00,2026-03-17 15:00:00+00:00,2026-03-18 04:00:00+00:00,6773.75,6799.25,6749.598214,6751.25,6771.5,horizon,0.003764532202,0.002964532202,test
yfinance/YF,ES,fair_value_gap_pullback_v1,long,TrendExpansion,NormalVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->up_momentum->fair_value_gap_pullback_v1,2026-03-18 03:00:00+00:00,2026-03-18 11:00:00+00:00,2026-03-18 12:00:00+00:00,6793,6785.260714,6785.260714,6786.75,6790.5,stop,-0.001139303064,-0.001939303064,test
yfinance/YF,ES,fair_value_gap_pullback_v1,short,TrendTransition,HighVolatility,down_momentum,fair_value_gap_pullback_v1,TrendTransition->HighVolatility->down_momentum->fair_value_gap_pullback_v1,2026-03-18 20:00:00+00:00,2026-03-19 01:00:00+00:00,2026-03-19 12:00:00+00:00,6673.75,6626.475,6697.3875,6680.25,6695,target,0.007083723544,0.006283723544,test
yfinance/YF,ES,fair_value_gap_pullback_v1,short,TrendExpansion,NormalVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->down_momentum->fair_value_gap_pullback_v1,2026-03-19 05:00:00+00:00,2026-03-19 06:00:00+00:00,2026-03-19 12:00:00+00:00,6671.75,6644.267857,6685.491071,6679.25,6683.5,target,0.004119180553,0.003319180553,test
yfinance/YF,ES,fair_value_gap_pullback_v1,short,TrendExpansion,NormalVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->down_momentum->fair_value_gap_pullback_v1,2026-03-19 12:00:00+00:00,2026-03-19 19:00:00+00:00,2026-03-19 20:00:00+00:00,6658.75,6665.714286,6665.714286,6661.75,6663.75,stop,-0.001045884845,-0.001845884845,test
yfinance/YF,ES,fair_value_gap_pullback_v1,short,TrendExpansion,HighVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->HighVolatility->down_momentum->fair_value_gap_pullback_v1,2026-03-20 04:00:00+00:00,2026-03-20 07:00:00+00:00,2026-03-20 08:00:00+00:00,6670,6674.8,6674.8,6672.25,6672.75,stop,-0.0007196401799,-0.00151964018,test
yfinance/YF,ES,order_block_pullback_v1,short,TrendExpansion,NormalVolatility,down_momentum,order_block_pullback_v1,TrendExpansion->NormalVolatility->down_momentum->order_block_pullback_v1,2026-03-20 13:00:00+00:00,2026-03-23 11:00:00+00:00,2026-03-23 12:00:00+00:00,6638.75,6648.408929,6648.408929,6629,6646.5,stop,-0.001454931813,-0.002254931813,test
yfinance/YF,ES,fair_value_gap_pullback_v1,short,TrendExpansion,HighVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->HighVolatility->down_momentum->fair_value_gap_pullback_v1,2026-03-20 14:00:00+00:00,2026-03-20 15:00:00+00:00,2026-03-20 18:00:00+00:00,6605.75,6555.246429,6631.001786,6613.75,6629,target,0.007645395516,0.006845395516,test
yfinance/YF,ES,fair_value_gap_pullback_v1,short,TrendExpansion,HighVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->HighVolatility->down_momentum->fair_value_gap_pullback_v1,2026-03-23 07:00:00+00:00,2026-03-23 08:00:00+00:00,2026-03-23 09:00:00+00:00,6518.75,6523.341071,6523.341071,6517.75,6520.25,stop,-0.000704287084,-0.001504287084,test
yfinance/YF,ES,fair_value_gap_pullback_v1,short,TrendTransition,HighVolatility,down_momentum,fair_value_gap_pullback_v1,TrendTransition->HighVolatility->down_momentum->fair_value_gap_pullback_v1,2026-03-24 01:00:00+00:00,2026-03-24 06:00:00+00:00,2026-03-24 07:00:00+00:00,6624.5,6643.151786,6643.151786,6613.75,6637.75,stop,-0.002815576378,-0.003615576378,test
yfinance/YF,ES,order_block_pullback_v1,long,TrendTransition,HighVolatility,up_momentum,order_block_pullback_v1,TrendTransition->HighVolatility->up_momentum->order_block_pullback_v1,2026-03-24 20:00:00+00:00,2026-03-25 14:00:00+00:00,2026-03-26 03:00:00+00:00,6662.25,6639.25,6596.823214,6600.25,6632.25,horizon,-0.00345228714,-0.00425228714,test
yfinance/YF,ES,fair_value_gap_pullback_v1,long,TrendTransition,HighVolatility,up_momentum,fair_value_gap_pullback_v1,TrendTransition->HighVolatility->up_momentum->fair_value_gap_pullback_v1,2026-03-24 22:00:00+00:00,2026-03-25 02:00:00+00:00,2026-03-25 04:00:00+00:00,6639,6659.192857,6628.903571,6632.25,6641.5,target,0.003041551008,0.002241551008,test
yfinance/YF,ES,fair_value_gap_pullback_v1,long,TrendExpansion,HighVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->HighVolatility->up_momentum->fair_value_gap_pullback_v1,2026-03-25 08:00:00+00:00,2026-03-25 09:00:00+00:00,2026-03-25 12:00:00+00:00,6659.25,6650.178571,6650.178571,6652.5,6654,stop,-0.001362229766,-0.002162229766,test
yfinance/YF,ES,fair_value_gap_pullback_v1,short,TrendExpansion,HighVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->HighVolatility->down_momentum->fair_value_gap_pullback_v1,2026-03-26 17:00:00+00:00,2026-03-26 20:00:00+00:00,2026-03-27 09:00:00+00:00,6535.5,6515.25,6583.691071,6573,6581.25,horizon,0.003098462245,0.002298462245,test
yfinance/YF,ES,order_block_pullback_v1,short,TrendExpansion,HighVolatility,down_momentum,order_block_pullback_v1,TrendExpansion->HighVolatility->down_momentum->order_block_pullback_v1,2026-03-26 19:00:00+00:00,2026-03-26 20:00:00+00:00,2026-03-26 22:00:00+00:00,6535.5,6550.989286,6550.989286,6536.25,6548.5,stop,-0.002370023061,-0.003170023061,test
yfinance/YF,ES,fair_value_gap_pullback_v1,short,TrendExpansion,HighVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->HighVolatility->down_momentum->fair_value_gap_pullback_v1,2026-03-27 18:00:00+00:00,2026-03-30 06:00:00+00:00,2026-03-30 11:00:00+00:00,6429.25,6451.171429,6451.171429,6435.25,6448.75,stop,-0.003409640094,-0.004209640094,test
yfinance/YF,ES,fair_value_gap_pullback_v1,short,TrendExpansion,HighVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->HighVolatility->down_momentum->fair_value_gap_pullback_v1,2026-03-30 18:00:00+00:00,2026-03-31 00:00:00+00:00,2026-03-31 01:00:00+00:00,6411.75,6419.501786,6419.501786,6404.75,6417,stop,-0.001208996875,-0.002008996875,test
yfinance/YF,ES,fair_value_gap_pullback_v1,long,TrendExpansion,HighVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->HighVolatility->up_momentum->fair_value_gap_pullback_v1,2026-04-01 00:00:00+00:00,2026-04-01 01:00:00+00:00,2026-04-01 05:00:00+00:00,6581.25,6596.035714,6573.857143,6577.25,6580.25,target,0.002246642247,0.001446642247,test
yfinance/YF,ES,fair_value_gap_pullback_v1,long,TrendExpansion,NormalVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->up_momentum->fair_value_gap_pullback_v1,2026-04-01 11:00:00+00:00,2026-04-01 13:00:00+00:00,2026-04-01 14:00:00+00:00,6611.25,6606.051786,6606.051786,6607.75,6614.5,stop,-0.0007862679956,-0.001586267996,test
yfinance/YF,ES,fair_value_gap_pullback_v1,long,TrendExpansion,HighVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->HighVolatility->up_momentum->fair_value_gap_pullback_v1,2026-04-02 20:00:00+00:00,2026-04-02 22:00:00+00:00,2026-04-03 02:00:00+00:00,6623.75,6612.476786,6612.476786,6615.25,6619.25,stop,-0.001701938371,-0.002501938371,test
yfinance/YF,ES,fair_value_gap_pullback_v1,long,TrendExpansion,NormalVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->up_momentum->fair_value_gap_pullback_v1,2026-04-06 01:00:00+00:00,2026-04-06 03:00:00+00:00,2026-04-06 14:00:00+00:00,6612.25,6660.796429,6587.976786,6589.5,6606.5,target,0.007341892483,0.006541892483,test
yfinance/YF,ES,fair_value_gap_pullback_v1,long,TrendExpansion,NormalVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->up_momentum->fair_value_gap_pullback_v1,2026-04-06 08:00:00+00:00,2026-04-06 13:00:00+00:00,2026-04-06 14:00:00+00:00,6649.25,6630.735714,6630.735714,6632.5,6634.75,stop,-0.002784417147,-0.003584417147,test
yfinance/YF,ES,fair_value_gap_pullback_v1,long,TrendExpansion,NormalVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->up_momentum->fair_value_gap_pullback_v1,2026-04-07 09:00:00+00:00,2026-04-07 19:00:00+00:00,2026-04-07 22:00:00+00:00,6655.5,6708.425,6629.0375,6630.5,6653,target,0.007952069717,0.007152069717,test
yfinance/YF,ES,fair_value_gap_pullback_v1,long,TrendTransition,HighVolatility,up_momentum,fair_value_gap_pullback_v1,TrendTransition->HighVolatility->up_momentum->fair_value_gap_pullback_v1,2026-04-07 17:00:00+00:00,2026-04-07 19:00:00+00:00,2026-04-07 22:00:00+00:00,6655.5,6759.214286,6603.642857,6606.25,6617.25,target,0.01558324479,0.01478324479,test
yfinance/YF,ES,fair_value_gap_pullback_v1,long,TrendExpansion,NormalVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->up_momentum->fair_value_gap_pullback_v1,2026-04-09 16:00:00+00:00,2026-04-09 18:00:00+00:00,2026-04-10 07:00:00+00:00,6855.25,6861.5,6819.532143,6821,6852.25,horizon,0.0009117100033,0.0001117100033,test
yfinance/YF,ES,fair_value_gap_pullback_v1,long,TrendExpansion,NormalVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->up_momentum->fair_value_gap_pullback_v1,2026-04-10 01:00:00+00:00,2026-04-10 02:00:00+00:00,2026-04-10 06:00:00+00:00,6863.25,6856.871429,6856.871429,6858.5,6860.75,stop,-0.0009293806037,-0.001729380604,test
yfinance/YF,ES,fair_value_gap_pullback_v1,long,TrendExpansion,LowVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->LowVolatility->up_momentum->fair_value_gap_pullback_v1,2026-04-14 08:00:00+00:00,2026-04-14 10:00:00+00:00,2026-04-14 11:00:00+00:00,6929.5,6935.264286,6926.617857,6927.5,6931.75,target,0.0008318472782,3.18472782e-05,test
yfinance/YF,ES,fair_value_gap_pullback_v1,long,TrendExpansion,NormalVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->up_momentum->fair_value_gap_pullback_v1,2026-04-14 16:00:00+00:00,2026-04-14 18:00:00+00:00,2026-04-14 23:00:00+00:00,6989.75,7013.685714,6977.782143,6979,6989.75,target,0.003424402058,0.002624402058,test
yfinance/YF,ES,order_block_pullback_v1,long,TrendExpansion,NormalVolatility,up_momentum,order_block_pullback_v1,TrendExpansion->NormalVolatility->up_momentum->order_block_pullback_v1,2026-04-14 19:00:00+00:00,2026-04-14 20:00:00+00:00,2026-04-15 09:00:00+00:00,7004.25,7000.25,6981.753571,6983.25,7001.5,horizon,-0.0005710818432,-0.001371081843,test
yfinance/YF,ES,fair_value_gap_pullback_v1,long,TrendExpansion,NormalVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->up_momentum->fair_value_gap_pullback_v1,2026-04-15 15:00:00+00:00,2026-04-15 16:00:00+00:00,2026-04-15 17:00:00+00:00,7027.25,7034.542857,7023.603571,7024.75,7026,target,0.00103779674,0.0002377967402,test
yfinance/YF,ES,fair_value_gap_pullback_v1,long,TrendExpansion,NormalVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->up_momentum->fair_value_gap_pullback_v1,2026-04-15 23:00:00+00:00,2026-04-16 08:00:00+00:00,2026-04-16 10:00:00+00:00,7067.75,7061.046429,7061.046429,7062.5,7064,stop,-0.0009484731957,-0.001748473196,test
yfinance/YF,ES,fair_value_gap_pullback_v1,long,TrendExpansion,NormalVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->up_momentum->fair_value_gap_pullback_v1,2026-04-16 06:00:00+00:00,2026-04-16 15:00:00+00:00,2026-04-16 16:00:00+00:00,7084,7071.7625,7071.7625,7072.75,7073.25,stop,-0.001727484472,-0.002527484472,test
yfinance/YF,ES,fair_value_gap_pullback_v1,long,TrendExpansion,NormalVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->up_momentum->fair_value_gap_pullback_v1,2026-04-16 23:00:00+00:00,2026-04-17 00:00:00+00:00,2026-04-17 02:00:00+00:00,7082.75,7078.633929,7078.633929,7080,7081.25,stop,-0.0005811402956,-0.001381140296,test
