panel_row_id,source_lane,root,provider,instrument,market_context,timeframe,start_date,end_date,source_id,source_family,evidence_type,materialization_status,row_count,train_rows,calibration_rows,test_rows,rule_or_window,crosswalk_layer,crosswalk_decision,confidence_gate_reference,notes
sideways-SPY-1d-2019-09-03-2019-09-03,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1d,2019-09-03,2019-09-03,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1d-2019-09-16-2019-09-16,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1d,2019-09-16,2019-09-16,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1d-2019-09-24-2019-10-01,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1d,2019-09-24,2019-10-01,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,6,6,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1d-2019-10-04-2019-10-04,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1d,2019-10-04,2019-10-04,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1d-2019-10-10-2019-10-24,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1d,2019-10-10,2019-10-24,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,11,11,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1d-2021-09-21-2021-09-21,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1d,2021-09-21,2021-09-21,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1d-2021-09-28-2021-10-11,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1d,2021-09-28,2021-10-11,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,10,10,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1d-2021-10-13-2021-10-13,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1d,2021-10-13,2021-10-13,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1d-2021-10-18-2021-10-18,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1d,2021-10-18,2021-10-18,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1d-2022-01-18-2022-01-19,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1d,2022-01-18,2022-01-19,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,2,0,2,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1d-2023-09-12-2023-09-13,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1d,2023-09-12,2023-09-13,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,2,0,2,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1d-2023-09-18-2023-09-18,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1d,2023-09-18,2023-09-18,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,1,0,1,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1d-2023-09-21-2023-09-25,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1d,2023-09-21,2023-09-25,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,3,0,3,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1d-2024-04-30-2024-05-01,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1d,2024-04-30,2024-05-01,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,2,0,0,2,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1d-2025-02-07-2025-02-12,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1d,2025-02-07,2025-02-12,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,4,0,0,4,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1d-2025-02-21-2025-02-28,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1d,2025-02-21,2025-02-28,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,6,0,0,6,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1d-2025-12-16-2025-12-17,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1d,2025-12-16,2025-12-17,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,2,0,0,2,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1d-2025-12-31-2025-12-31,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1d,2025-12-31,2025-12-31,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,1,0,0,1,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1d-2026-02-26-2026-03-12,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1d,2026-02-26,2026-03-12,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,11,0,0,11,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1d-2026-03-16-2026-03-18,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1d,2026-03-16,2026-03-18,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,3,0,0,3,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1w-2015-07-02-2015-07-02,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1w,2015-07-02,2015-07-02,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1w-2015-07-30-2015-08-13,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1w,2015-07-30,2015-08-13,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,3,3,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1w-2015-09-03-2015-09-10,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1w,2015-09-03,2015-09-10,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1w-2015-10-01-2015-10-01,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1w,2015-10-01,2015-10-01,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1w-2015-10-15-2015-12-31,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1w,2015-10-15,2015-12-31,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,12,12,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1w-2016-10-06-2016-10-27,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1w,2016-10-06,2016-10-27,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,4,4,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1w-2017-08-24-2017-08-24,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1w,2017-08-24,2017-08-24,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1w-2018-04-26-2018-04-26,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1w,2018-04-26,2018-04-26,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1w-2018-06-21-2018-07-26,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1w,2018-06-21,2018-07-26,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,6,6,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1w-2018-10-25-2018-10-25,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1w,2018-10-25,2018-10-25,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-SPY-1w-2018-11-08-2018-12-06,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,SPY,equity_etf,1w,2018-11-08,2018-12-06,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,5,5,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
