event_id,instrument_or_asset,venue_or_chain,event_start,event_end,is_manipulation_positive,manipulation_type,negative_control_type,source_id,source_url_or_private_ref
EtherDelta:0x48332867933b2d06e1fe38923f8501dcf3b2d3c6e21d012b562a510a5417a5e9,0xac709fcb44a43c35f0da4e3163b117a17f3770f5/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-09T23:56:45Z,2017-02-09T23:56:46Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xd772e9c267d7c7009c345162d2b1e22def3b36c5d0b93fffbd14241e36af3916,0x0000000000000000000000000000000000000000/0x888666ca69e0f178ded6d75b5726cee99a87d698,EtherDelta/Ethereum,2017-02-28T07:52:25Z,2017-02-28T07:52:26Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x9ca9c1ab713b0895765a8be891c37d98486356fedb81ab736eaa77d7b8fae364,0x949bed886c739f1a3273629b3320db0c5024c719/0xd8912c10681d8b21fd3742244f44658dba12264e,EtherDelta/Ethereum,2017-02-28T07:57:33Z,2017-02-28T07:57:34Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x3652a7c238f459347eb0cf8a6446b19dd925addab4d0eea8eaeca35317c4f6c2,0x0000000000000000000000000000000000000000/0xac709fcb44a43c35f0da4e3163b117a17f3770f5,EtherDelta/Ethereum,2017-02-28T08:02:37Z,2017-02-28T08:02:38Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x792a35525e2c7cccf1868ddf4e7b4900eb0f965f7328bfec421a104dcbcb02b2,0x0000000000000000000000000000000000000000/0xaf30d2a7e90d7dc361c8c4585e9bb7d2f6f15bc7,EtherDelta/Ethereum,2017-02-28T08:07:19Z,2017-02-28T08:07:20Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x65ab22176df77cd597ac9f8fd06f322e9c86743bc0c3493dddb3c9c38502838a,0xac709fcb44a43c35f0da4e3163b117a17f3770f5/0x949bed886c739f1a3273629b3320db0c5024c719,EtherDelta/Ethereum,2017-02-28T08:07:48Z,2017-02-28T08:07:49Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x6d3f5f90b3e5e00ccc2167e4efb3c3df71166c59e5cecf2c422374d31db05378,0x0000000000000000000000000000000000000000/0xaf30d2a7e90d7dc361c8c4585e9bb7d2f6f15bc7,EtherDelta/Ethereum,2017-02-28T08:08:04Z,2017-02-28T08:08:05Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x096518d256afe5d6c7ce18d16aa53684e02cbe1604e41430791f16f0bfc3031c,0x0000000000000000000000000000000000000000/0x888666ca69e0f178ded6d75b5726cee99a87d698,EtherDelta/Ethereum,2017-02-28T08:13:19Z,2017-02-28T08:13:20Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x39d2e7f0fc2cb16c57f8f262529bd99798dda9a74046a0f572bffaf7b1dd1b49,0x0000000000000000000000000000000000000000/0xd8912c10681d8b21fd3742244f44658dba12264e,EtherDelta/Ethereum,2017-02-28T08:15:08Z,2017-02-28T08:15:09Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xf44a4b5d53cbe52c91946b4b4383232e13ec3bbdfe8c25987408fc5491abbd09,0x888666ca69e0f178ded6d75b5726cee99a87d698/0x949bed886c739f1a3273629b3320db0c5024c719,EtherDelta/Ethereum,2017-02-28T08:15:08Z,2017-02-28T08:15:09Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x47da1e1940009660397530effd90eca6aee77fb34e8765af15706307b4068ba0,0x0000000000000000000000000000000000000000/0x888666ca69e0f178ded6d75b5726cee99a87d698,EtherDelta/Ethereum,2017-02-28T08:17:04Z,2017-02-28T08:17:05Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xc1e615b8ebccbcf2dab6910a50896ea9014ebc712cc3ac343ed46cabef35efb8,0x0000000000000000000000000000000000000000/0xd8912c10681d8b21fd3742244f44658dba12264e,EtherDelta/Ethereum,2017-02-28T08:17:04Z,2017-02-28T08:17:05Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xbaebd8943ee24c75ee8359b808405ecc47fe1d2f94936b054a9c004b39a49608,0x0000000000000000000000000000000000000000/0xd8912c10681d8b21fd3742244f44658dba12264e,EtherDelta/Ethereum,2017-02-28T08:18:02Z,2017-02-28T08:18:03Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xc784efdd220f9098fa84d05ca89b233d4f9972a55a23df971e9497c1deea486e,0x888666ca69e0f178ded6d75b5726cee99a87d698/0x949bed886c739f1a3273629b3320db0c5024c719,EtherDelta/Ethereum,2017-02-28T08:18:38Z,2017-02-28T08:18:39Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xabb5148e8ebee34c758066d6ef7c462121cd111c2bae8b12ccc4770069500c9a,0x0000000000000000000000000000000000000000/0xd8912c10681d8b21fd3742244f44658dba12264e,EtherDelta/Ethereum,2017-02-28T08:23:08Z,2017-02-28T08:23:09Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xb3e46fc21677caeebf2d902b99632c92450d465054bc55a3c77aff678eb28e03,0x0000000000000000000000000000000000000000/0xaf30d2a7e90d7dc361c8c4585e9bb7d2f6f15bc7,EtherDelta/Ethereum,2017-02-28T08:26:01Z,2017-02-28T08:26:02Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x3dab014d00dc4970b255f0012e6978859d89c53ce205d0ece738b27b2179e054,0x0000000000000000000000000000000000000000/0xac709fcb44a43c35f0da4e3163b117a17f3770f5,EtherDelta/Ethereum,2017-02-28T08:30:07Z,2017-02-28T08:30:08Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x723ff5dffe5608da5a088e8aa263bd66d4a2870d18240b4fded4e07518409bb3,0x0000000000000000000000000000000000000000/0xd8912c10681d8b21fd3742244f44658dba12264e,EtherDelta/Ethereum,2017-02-28T08:30:07Z,2017-02-28T08:30:08Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xb3413bf417ec1fac3df3df677534ef1dee4a69e67a8c9ae664928beb390d26e6,0x949bed886c739f1a3273629b3320db0c5024c719/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-28T08:34:54Z,2017-02-28T08:34:55Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x6d77ff50d1fb77d36700f5203adf7bdd9a20e1960ee23e7b4d2e294af5e1d269,0x0000000000000000000000000000000000000000/0xac709fcb44a43c35f0da4e3163b117a17f3770f5,EtherDelta/Ethereum,2017-02-28T08:36:41Z,2017-02-28T08:36:42Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xa9e992561c9039be745a60821d2c725f81238c7d497cae376d4c46cae44bdee0,0x949bed886c739f1a3273629b3320db0c5024c719/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-28T08:36:41Z,2017-02-28T08:36:42Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x33b4f60ea359b6d3bd13291433bbe6959ec52565b2d6760133e50289726668fd,0x949bed886c739f1a3273629b3320db0c5024c719/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-28T08:38:30Z,2017-02-28T08:38:31Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x6f2175a98da304d5e1f4199b9575a4d8a7df1f21a0b4eaa138eb5f1ddf7491fd,0x0000000000000000000000000000000000000000/0xac709fcb44a43c35f0da4e3163b117a17f3770f5,EtherDelta/Ethereum,2017-02-28T08:41:27Z,2017-02-28T08:41:28Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x47233dc7d36ec61a3ebe2bf7101c191fb8c0587fb0628b60be925bd9f4b388a3,0xd8912c10681d8b21fd3742244f44658dba12264e/0x949bed886c739f1a3273629b3320db0c5024c719,EtherDelta/Ethereum,2017-02-28T08:47:23Z,2017-02-28T08:47:24Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x19a8b902c05970a3dbe4c5e2dc5bb419e0e0121a723540b352ada08401402bb3,0xd8912c10681d8b21fd3742244f44658dba12264e/0x949bed886c739f1a3273629b3320db0c5024c719,EtherDelta/Ethereum,2017-02-28T08:48:55Z,2017-02-28T08:48:56Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x866185a54b52a995813396c193aac727065e9a211d3d4046a3cd88ec30d9b793,0x949bed886c739f1a3273629b3320db0c5024c719/0xac709fcb44a43c35f0da4e3163b117a17f3770f5,EtherDelta/Ethereum,2017-02-28T08:51:53Z,2017-02-28T08:51:54Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xaa87b2b1eaefa70c8b0187c0974ff72d0b0f5396fc66795e42e9d69bf22572ea,0xd8912c10681d8b21fd3742244f44658dba12264e/0x949bed886c739f1a3273629b3320db0c5024c719,EtherDelta/Ethereum,2017-02-28T08:54:34Z,2017-02-28T08:54:35Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x08509869c2c6f87e43b59004c5f99b2e7f6de9d7850cc7ee65c84a6c36a56f54,0x0000000000000000000000000000000000000000/0xd8912c10681d8b21fd3742244f44658dba12264e,EtherDelta/Ethereum,2017-02-28T09:01:01Z,2017-02-28T09:01:02Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x1f965d2cf7fadf576019305ed6f58c2cafe8643a5f29bd67b1c36e3a545e81e4,0x949bed886c739f1a3273629b3320db0c5024c719/0xd8912c10681d8b21fd3742244f44658dba12264e,EtherDelta/Ethereum,2017-02-28T09:04:08Z,2017-02-28T09:04:09Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xdfd676c5f51f72b1322671ef74ee0b068d97abb768536aaeddeee04d5f22a6f4,0x949bed886c739f1a3273629b3320db0c5024c719/0xac709fcb44a43c35f0da4e3163b117a17f3770f5,EtherDelta/Ethereum,2017-02-28T09:06:27Z,2017-02-28T09:06:28Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xf133318fb69e6f2ac1df18b4403dccdd608228048c4f365fb67deb25568529e3,0x949bed886c739f1a3273629b3320db0c5024c719/0x45e42d659d9f9466cd5df622506033145a9b89bc,EtherDelta/Ethereum,2017-02-28T09:11:28Z,2017-02-28T09:11:29Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x8b7f018129245e744e2e6f38cc646eda8a57520f7864e3c6b9dc14f6c6f8c857,0x0000000000000000000000000000000000000000/0xd8912c10681d8b21fd3742244f44658dba12264e,EtherDelta/Ethereum,2017-02-28T09:20:50Z,2017-02-28T09:20:51Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x833d2149ab25d26a7d0e5e88a0314f7dd32916b088e09be9aa0f82b01adc1287,0x949bed886c739f1a3273629b3320db0c5024c719/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-28T09:29:19Z,2017-02-28T09:29:20Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x456c29d2567864afbdb128d25fc83b630e3329e386932dd960cfb4f79c4ae167,0x949bed886c739f1a3273629b3320db0c5024c719/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-28T09:31:21Z,2017-02-28T09:31:22Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xe94cb5d072e6a4db87cde45248c346d9d9be9707eaa1388888aafddb00ba37d3,0x949bed886c739f1a3273629b3320db0c5024c719/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-28T09:32:46Z,2017-02-28T09:32:47Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xb31ac4d86d6ef5b4b8b17943fcab809b51f9665ed8a85d11e6c83aee9016e8ae,0x0000000000000000000000000000000000000000/0x949bed886c739f1a3273629b3320db0c5024c719,EtherDelta/Ethereum,2017-02-28T09:33:38Z,2017-02-28T09:33:39Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x089478bc29738be01cba6aff8369bc1d47d8dd85bbe9b1217ee89774dbe03386,0x0000000000000000000000000000000000000000/0xac709fcb44a43c35f0da4e3163b117a17f3770f5,EtherDelta/Ethereum,2017-02-28T09:41:40Z,2017-02-28T09:41:41Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xe440992bb25a6cbe3a0deaac5e36da3953d67ee69a8248d1505efbd8298f1688,0x949bed886c739f1a3273629b3320db0c5024c719/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-28T09:42:29Z,2017-02-28T09:42:30Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x9022d521204bb533749a8c5c9526e98c3b57c89eae5ce9a2a9fb68f32e7148c8,0xac709fcb44a43c35f0da4e3163b117a17f3770f5/0x949bed886c739f1a3273629b3320db0c5024c719,EtherDelta/Ethereum,2017-02-28T09:45:48Z,2017-02-28T09:45:49Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xa678471b792863bfa350f5ef51c3a91c82077f7f6cf78969d66b63a50cc3cb85,0xac709fcb44a43c35f0da4e3163b117a17f3770f5/0x949bed886c739f1a3273629b3320db0c5024c719,EtherDelta/Ethereum,2017-02-28T09:45:48Z,2017-02-28T09:45:49Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x84a79d544bfc2f2a17de47981fe102368c90f832d6e8f485cef6d187004729e8,0x0000000000000000000000000000000000000000/0xac709fcb44a43c35f0da4e3163b117a17f3770f5,EtherDelta/Ethereum,2017-02-28T09:46:48Z,2017-02-28T09:46:49Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x5cbf2af2aaae1bed8d47106c44c76cd73a2868d19deb91739ddb011507cfe80b,0xac709fcb44a43c35f0da4e3163b117a17f3770f5/0x949bed886c739f1a3273629b3320db0c5024c719,EtherDelta/Ethereum,2017-02-28T09:47:28Z,2017-02-28T09:47:29Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
